Time,Potential,ADJ,MIN,MAX,AVG,AXIS 1,AXIS 2,AREA,AVG AREA,DURATION,AVG RPU
2580.2,0.023,0.215,,,-0.192,,,,,,
2580.4,0.042,0.234,,,-0.192,,,,,,
2580.6,0.052,0.244,,,-0.192,,,,,,
2580.8,0.071,0.263,,,-0.192,,,,,,
2581,0.027,0.219,,,-0.192,,,,,,
2581.2,0.056,0.248,,,-0.192,,,,,,
2581.4,0.081,0.273,,,-0.192,,,,,,
2581.6,0.1,0.292,,,-0.192,,,,,,
2581.8,0.158,0.35,,,-0.192,,,,,,
2582,0.187,0.379,,,-0.192,,,,,,
2582.2,0.196,0.388,,,-0.192,,,,,,
2582.4,0.22,0.412,,,-0.192,,,,,,
2582.6,0.259,0.451,,,-0.192,,,,,,
2582.8,0.264,0.456,,,-0.192,,,,,,
2583,0.331,0.523,,,-0.192,,,,,,
2583.2,0.457,0.649,,,-0.192,,,,,,
2583.4,0.481,0.673,,,-0.192,,,,,,
2583.6,0.524,0.716,,,-0.192,,,,,,
2583.8,0.558,0.75,,,-0.192,,,,,,
2584,0.573,0.765,,,-0.192,,,,,,
2584.2,0.602,0.794,,,-0.192,,,,,,
2584.4,0.64,0.832,,,-0.192,,,,,,
2584.6,0.664,0.856,,,-0.192,,,,,,
2584.8,0.688,0.88,,,-0.192,,,,,,
2585,0.717,0.909,,,-0.192,,,,,,
2585.2,0.736,0.928,,,-0.192,,,,,,
2585.4,0.765,0.957,,,-0.192,,,,,,
2585.6,0.775,0.967,,,-0.192,,,,,,
2585.8,0.814,1.006,,,-0.192,,,,,,
2586,0.814,1.006,,,-0.192,,,,,,
2586.2,0.838,1.03,,,-0.192,,,,,,
2586.4,0.852,1.044,,,-0.192,,,,,,
2586.6,0.852,1.044,,,-0.192,,,,,,
2586.8,0.852,1.044,,,-0.192,,,,,,
2587,0.857,1.049,,,-0.192,,,,,,
2587.2,0.862,1.054,,,-0.192,,,,,,
2587.4,0.857,1.049,,,-0.192,,,,,,
2587.6,0.872,1.064,,,-0.192,,,,,,
2587.8,0.867,1.059,,,-0.192,,,,,,
2588,0.872,1.064,,,-0.192,,,,,,
2588.2,0.881,1.073,,,-0.192,,,,,,
2588.4,0.876,1.068,,,-0.192,,,,,,
2588.6,0.896,1.088,,,-0.192,,,,,,
2588.8,0.886,1.078,,,-0.192,,,,,,
2589,0.901,1.093,,,-0.192,,,,,,
2589.2,0.901,1.093,,,-0.192,,,,,,
2589.4,0.91,1.102,,,-0.192,,,,,,
2589.6,0.91,1.102,,,-0.192,,,,,,
2589.8,0.91,1.102,,,-0.192,,,,,,
2590,0.905,1.097,,,-0.192,,,,,,
2590.2,0.92,1.112,,,-0.192,,,,,,
2590.4,0.934,1.126,,,-0.192,,,,,,
2590.6,0.93,1.122,,,-0.192,,,,,,
2590.8,0.954,1.146,,,-0.192,,,,,,
2591,0.944,1.136,,,-0.192,,,,,,
2591.2,0.954,1.146,,,-0.192,,,,,,
2591.4,0.949,1.141,,,-0.192,,,,,,
2591.6,0.949,1.141,,,-0.192,,,,,,
2591.8,0.954,1.146,,,-0.192,,,,,,
2592,1.397,1.589,,,-0.192,,,,,,
2592.2,1.291,1.483,,,-0.192,,,,,,
2592.4,1.277,1.469,,,-0.192,,,,,,
2592.6,1.286,1.478,,,-0.192,,,,,,
2592.8,1.286,1.478,,,-0.192,,,,,,
2593,1.272,1.464,,,-0.192,,,,,,
2593.2,1.267,1.459,,,-0.192,,,,,,
2593.4,1.267,1.459,,,-0.192,,,,,,
2593.6,1.272,1.464,,,-0.192,,,,,,
2593.8,1.267,1.459,,,-0.192,,,,,,
2594,1.291,1.483,,,-0.192,,,,,,
2594.2,1.296,1.488,,,-0.192,,,,,,
2594.4,1.31,1.502,,,-0.192,,,,,,
2594.6,1.335,1.527,,,-0.192,,,,,,
2594.8,1.344,1.536,,,-0.192,,,,,,
2595,1.378,1.57,,,-0.192,,,,,,
2595.2,1.388,1.58,,,-0.192,,,,,,
2595.4,1.426,1.618,,,-0.192,,,,,,
2595.6,1.441,1.633,,,-0.192,,,,,,
2595.8,1.47,1.662,,,-0.192,,,,,,
2596,1.499,1.691,,,-0.192,,,,,,
2596.2,1.532,1.724,,,-0.192,,,,,,
2596.4,1.566,1.758,,,-0.192,,,,,,
2596.6,1.527,1.719,,,-0.192,,,,,,
2596.8,1.576,1.768,,,-0.192,,,,,,
2597,1.585,1.777,,,-0.192,,,,,,
2597.2,1.561,1.753,,,-0.192,,,,,,
2597.4,1.581,1.773,,,-0.192,,,,,,
2597.6,1.605,1.797,,,-0.192,,,,,,
2597.8,1.629,1.821,,,-0.192,,,,,,
2598,1.638,1.83,,,-0.192,,,,,,
2598.2,1.682,1.874,,,-0.192,,,,,,
2598.4,1.74,1.932,,,-0.192,,,,,,
2598.6,1.826,2.018,,,-0.192,,,,,,
2598.8,1.855,2.047,,,-0.192,,,,,,
2599,1.875,2.067,,,-0.192,,,,,,
2599.2,1.894,2.086,,,-0.192,,,,,,
2599.4,1.894,2.086,,,-0.192,,,,,,
2599.6,1.923,2.115,,,-0.192,,,,,,
2599.8,1.938,2.13,,,-0.192,,,,,,
2600,1.952,2.144,,,-0.192,,,,,,
2600.2,1.976,2.168,,,-0.192,,,,,,
2600.4,1.967,2.159,,,-0.192,,,,,,
2600.6,1.952,2.144,,,-0.192,,,,,,
2600.8,1.967,2.159,,,-0.192,,,,,,
2601,1.971,2.163,,,-0.192,,,,,,
2601.2,1.981,2.173,,,-0.192,,,,,,
2601.4,1.947,2.139,,,-0.192,,,,,,
2601.6,1.981,2.173,,,-0.192,,,,,,
2601.8,1.967,2.159,,,-0.192,,,,,,
2602,1.942,2.134,,,-0.192,,,,,,
2602.2,1.918,2.11,,,-0.192,,,,,,
2602.4,1.913,2.105,,,-0.192,,,,,,
2602.6,1.909,2.101,,,-0.192,,,,,,
2602.8,1.894,2.086,,,-0.192,,,,,,
2603,1.855,2.047,,,-0.192,,,,,,
2603.2,1.831,2.023,,,-0.192,,,,,,
2603.4,1.793,1.985,,,-0.192,,,,,,
2603.6,1.754,1.946,,,-0.192,,,,,,
2603.8,1.716,1.908,,,-0.192,,,,,,
2604,1.677,1.869,,,-0.192,,,,,,
2604.2,1.624,1.816,,,-0.192,,,,,,
2604.4,1.566,1.758,,,-0.192,,,,,,
2604.6,1.508,1.7,,,-0.192,,,,,,
2604.8,1.46,1.652,,,-0.192,,,,,,
2605,1.402,1.594,,,-0.192,,,,,,
2605.2,1.32,1.512,,,-0.192,,,,,,
2605.4,1.257,1.449,,,-0.192,,,,,,
2605.6,1.176,1.368,,,-0.192,,,,,,
2605.8,1.079,1.271,,,-0.192,,,,,,
2606,0.958,1.15,,,-0.192,,,,,,
2606.2,0.843,1.035,,,-0.192,,,,,,
2606.4,0.717,0.909,,,-0.192,,,,,,
2606.6,0.558,0.75,,,-0.192,,,,,,
2606.8,0.336,0.528,,,-0.192,,,,,,
2607,0.182,0.374,,,-0.192,,,,,,
2607.2,0.182,0.374,,,-0.192,,,,,,
2607.4,0.177,0.369,,,-0.192,,,,,,
2607.6,0.177,0.369,,,-0.192,,,,,,
2607.8,0.177,0.369,,,-0.192,,,,,,
2608,0.172,0.364,,,-0.192,,,,,,
2608.2,0.172,0.364,,,-0.192,,,,,,
2608.4,0.167,0.359,,,-0.192,,,,,,
2608.6,0.167,0.359,,,-0.192,,,,,,
2608.8,0.163,0.355,,,-0.192,,,,,,
2609,0.158,0.35,,,-0.192,,,,,,
2609.2,0.153,0.345,,,-0.192,,,,,,
2609.4,0.148,0.34,,,-0.192,,,,,,
2609.6,0.139,0.331,,,-0.192,,,,,,
2609.8,0.134,0.326,,,-0.192,,,,,,
2610,0.129,0.321,,,-0.192,,,,,,
2610.2,0.119,0.311,,,-0.192,,,,,,
2610.4,0.114,0.306,,,-0.192,,,,,,
2610.6,0.105,0.297,,,-0.192,,,,,,
2610.8,0.095,0.287,,,-0.192,,,,,,
2611,0.076,0.268,,,-0.192,,,,,,
2611.2,0.056,0.248,,,-0.192,,,,,,
2611.4,0.047,0.239,,,-0.192,,,,,,
2611.6,0.027,0.219,,,-0.192,,,,,,
2611.8,0.018,0.21,,,-0.192,,,,,,
2612,-0.002,-0.194,,,-0.192,,,,,,
2612.2,-0.016,-0.208,,,-0.192,,,,,,
2612.4,-0.031,-0.223,,,-0.192,,,,,,
2612.6,-0.05,-0.242,,,-0.192,,,,,,
2612.8,-0.064,-0.256,,,-0.192,,,,,,
2613,-0.074,-0.266,,,-0.192,,,,,,
2613.2,-0.093,-0.285,,,-0.192,,,,,,
2613.4,-0.107,-0.299,,,-0.192,,,,,,
2613.6,-0.117,-0.309,,,-0.192,,,,,,
2613.8,-0.136,-0.328,,,-0.192,,,,,,
2614,-0.156,-0.348,,,-0.192,,,,,,
2614.2,-0.17,-0.362,,,-0.192,,,,,,
2614.4,-0.19,-0.382,,,-0.192,,,,,,
2614.6,-0.185,-0.377,,,-0.192,,,,,,
2614.8,-0.204,-0.396,,,-0.192,,,,,,
2615,-0.219,-0.411,,,-0.192,,,,,,
2615.2,-0.238,-0.43,,,-0.192,,,,,,
2615.4,-0.247,-0.439,,,-0.192,,,,,,
2615.6,-0.276,-0.468,,,-0.192,,,,,,
2615.8,-0.31,-0.502,,,-0.192,,,,,,
2616,-0.325,-0.517,,,-0.192,,,,,,
2616.2,-0.349,-0.541,,,-0.192,,,,,,
2616.4,-0.349,-0.541,,,-0.192,,,,,,
2616.6,-0.353,-0.545,,,-0.192,,,,,,
2616.8,-0.349,-0.541,,,-0.192,,,,,,
2617,-0.353,-0.545,,,-0.192,,,,,,
2617.2,-0.382,-0.574,,,-0.192,,,,,,
2617.4,-0.397,-0.589,,,-0.192,,,,,,
2617.6,-0.402,-0.594,,,-0.192,,,,,,
2617.8,-0.416,-0.608,,,-0.192,,,,,,
2618,-0.411,-0.603,,,-0.192,,,,,,
2618.2,-0.421,-0.613,,,-0.192,,,,,,
2618.4,-0.46,-0.652,,,-0.192,,,,,,
2618.6,-0.455,-0.647,,,-0.192,,,,,,
2618.8,-0.479,-0.671,,,-0.192,,,,,,
2619,-0.513,-0.705,,,-0.192,,,,,,
2619.2,-0.513,-0.705,,,-0.192,,,,,,
2619.4,-0.566,-0.758,,,-0.192,,,,,,
2619.6,-0.575,-0.767,,,-0.192,,,,,,
2619.8,-0.609,-0.801,,,-0.192,,,,,,
2620,-0.638,-0.83,,,-0.192,,,,,,
2620.2,-0.677,-0.869,,,-0.192,,,,,,
2620.4,-0.73,-0.922,,,-0.192,,,,,,
2620.6,-0.793,-0.985,,,-0.192,,,,,,
2620.8,-0.942,-1.134,,,-0.192,,,,,,
2621,-0.947,-1.139,,,-0.192,,,,,,
2621.2,-1.019,-1.211,,,-0.192,,,,,,
2621.4,-1.116,-1.308,,,-0.192,,,,,,
2621.6,-1.154,-1.346,,,-0.192,,,,,,
2621.8,-1.28,-1.472,,,-0.192,,,,,,
2622,-1.347,-1.539,,,-0.192,,,,,,
2622.2,-1.443,-1.635,,,-0.192,,,,,,
2622.4,-1.429,-1.621,,,-0.192,,,,,,
2622.6,-1.405,-1.597,,,-0.192,,,,,,
2622.8,-1.429,-1.621,,,-0.192,,,,,,
2623,-1.434,-1.626,,,-0.192,,,,,,
2623.2,-1.448,-1.64,,,-0.192,,,,,,
2623.4,-1.347,-1.539,,,-0.192,,,,,,
2623.6,-1.318,-1.51,,,-0.192,,,,,,
2623.8,-1.28,-1.472,,,-0.192,,,,,,
2624,-1.193,-1.385,,,-0.192,,,,,,
2624.2,-1.144,-1.336,,,-0.192,,,,,,
2624.4,-1.063,-1.255,,,-0.192,,,,,,
2624.6,-0.923,-1.115,,,-0.192,,,,,,
2624.8,-0.923,-1.115,,,-0.192,,,,,,
2625,-0.923,-1.115,,,-0.192,,,,,,
2625.2,-0.918,-1.11,,,-0.192,,,,,,
2625.4,-0.908,-1.1,,,-0.192,,,,,,
2625.6,-0.908,-1.1,,,-0.192,,,,,,
2625.8,-0.908,-1.1,,,-0.192,,,,,,
2626,-0.889,-1.081,,,-0.192,,,,,,
2626.2,-0.884,-1.076,,,-0.192,,,,,,
2626.4,-0.879,-1.071,,,-0.192,,,,,,
2626.6,-0.865,-1.057,,,-0.192,,,,,,
2626.8,-0.845,-1.037,,,-0.192,,,,,,
2627,-0.841,-1.033,,,-0.192,,,,,,
2627.2,-0.831,-1.023,,,-0.192,,,,,,
2627.4,-0.831,-1.023,,,-0.192,,,,,,
2627.6,-0.817,-1.009,,,-0.192,,,,,,
2627.8,-0.817,-1.009,,,-0.192,,,,,,
2628,-0.812,-1.004,,,-0.192,,,,,,
2628.2,-0.807,-0.999,,,-0.192,,,,,,
2628.4,-0.802,-0.994,,,-0.192,,,,,,
2628.6,-0.797,-0.989,,,-0.192,,,,,,
2628.8,-0.793,-0.985,,,-0.192,,,,,,
2629,-0.788,-0.98,,,-0.192,,,,,,
2629.2,-0.778,-0.97,,,-0.192,,,,,,
2629.4,-0.778,-0.97,,,-0.192,,,,,,
2629.6,-0.768,-0.96,,,-0.192,,,,,,
2629.8,-0.764,-0.956,,,-0.192,,,,,,
2630,-0.754,-0.946,,,-0.192,,,,,,
2630.2,-0.744,-0.936,,,-0.192,,,,,,
2630.4,-0.73,-0.922,,,-0.192,,,,,,
2630.6,-0.72,-0.912,,,-0.192,,,,,,
2630.8,-0.706,-0.898,,,-0.192,,,,,,
2631,-0.686,-0.878,,,-0.192,,,,,,
2631.2,-0.667,-0.859,,,-0.192,,,,,,
2631.4,-0.652,-0.844,,,-0.192,,,,,,
2631.6,-0.628,-0.82,,,-0.192,,,,,,
2631.8,-0.609,-0.801,,,-0.192,,,,,,
2632,-0.58,-0.772,,,-0.192,,,,,,
2632.2,-0.556,-0.748,,,-0.192,,,,,,
2632.4,-0.522,-0.714,,,-0.192,,,,,,
2632.6,-0.484,-0.676,,,-0.192,,,,,,
2632.8,-0.45,-0.642,,,-0.192,,,,,,
2633,-0.416,-0.608,,,-0.192,,,,,,
2633.2,-0.378,-0.57,,,-0.192,,,,,,
2633.4,-0.325,-0.517,,,-0.192,,,,,,
2633.6,-0.262,-0.454,,,-0.192,,,,,,
2633.8,-0.209,-0.401,,,-0.192,,,,,,
2634,-0.17,-0.362,,,-0.192,,,,,,
2634.2,1.383,1.575,,,-0.192,,,,,,
2634.4,-0.059,-0.251,,,-0.192,,,,,,
2634.6,0.018,0.21,,,-0.192,,,,,,
2634.8,0.081,0.273,,,-0.192,,,,,,
2635,0.177,0.369,,,-0.192,,,,,,
2635.2,0.22,0.412,,,-0.192,,,,,,
2635.4,0.327,0.519,,,-0.192,,,,,,
2635.6,0.414,0.606,,,-0.192,,,,,,
2635.8,0.515,0.707,,,-0.192,,,,,,
2636,0.582,0.774,,,-0.192,,,,,,
2636.2,0.626,0.818,,,-0.192,,,,,,
2636.4,0.64,0.832,,,-0.192,,,,,,
2636.6,0.679,0.871,,,-0.192,,,,,,
2636.8,0.693,0.885,,,-0.192,,,,,,
2637,0.712,0.904,,,-0.192,,,,,,
2637.2,0.736,0.928,,,-0.192,,,,,,
2637.4,0.76,0.952,,,-0.192,,,,,,
2637.6,0.789,0.981,,,-0.192,,,,,,
2637.8,0.809,1.001,,,-0.192,,,,,,
2638,0.847,1.039,,,-0.192,,,,,,
2638.2,0.896,1.088,,,-0.192,,,,,,
2638.4,0.93,1.122,,,-0.192,,,,,,
2638.6,0.987,1.179,,,-0.192,,,,,,
2638.8,1.05,1.242,,,-0.192,,,,,,
2639,1.108,1.3,,,-0.192,,,,,,
2639.2,1.166,1.358,,,-0.192,,,,,,
2639.4,1.219,1.411,,,-0.192,,,,,,
2639.6,1.286,1.478,,,-0.192,,,,,,
2639.8,1.335,1.527,,,-0.192,,,,,,
2640,1.397,1.589,,,-0.192,,,,,,
2640.2,1.422,1.614,,,-0.192,,,,,,
2640.4,1.431,1.623,,,-0.192,,,,,,
2640.6,1.494,1.686,,,-0.192,,,,,,
2640.8,1.566,1.758,,,-0.192,,,,,,
2641,1.701,1.893,,,-0.192,,,,,,
2641.2,1.735,1.927,,,-0.192,,,,,,
2641.4,1.749,1.941,,,-0.192,,,,,,
2641.6,1.802,1.994,,,-0.192,,,,,,
2641.8,1.836,2.028,,,-0.192,,,,,,
2642,1.836,2.028,,,-0.192,,,,,,
2642.2,1.836,2.028,,,-0.192,,,,,,
2642.4,1.865,2.057,,,-0.192,,,,,,
2642.6,1.822,2.014,,,-0.192,,,,,,
2642.8,1.88,2.072,,,-0.192,,,,,,
2643,1.918,2.11,,,-0.192,,,,,,
2643.2,1.894,2.086,,,-0.192,,,,,,
2643.4,1.831,2.023,,,-0.192,,,,,,
2643.6,1.855,2.047,,,-0.192,,,,,,
2643.8,1.822,2.014,,,-0.192,,,,,,
2644,1.793,1.985,,,-0.192,,,,,,
2644.2,1.749,1.941,,,-0.192,,,,,,
2644.4,1.711,1.903,,,-0.192,,,,,,
2644.6,1.658,1.85,,,-0.192,,,,,,
2644.8,1.605,1.797,,,-0.192,,,,,,
2645,1.527,1.719,,,-0.192,,,,,,
2645.2,1.47,1.662,,,-0.192,,,,,,
2645.4,1.412,1.604,,,-0.192,,,,,,
2645.6,1.339,1.531,,,-0.192,,,,,,
2645.8,1.253,1.445,,,-0.192,,,,,,
2646,1.166,1.358,,,-0.192,,,,,,
2646.2,1.084,1.276,,,-0.192,,,,,,
2646.4,0.973,1.165,,,-0.192,,,,,,
2646.6,0.852,1.044,,,-0.192,,,,,,
2646.8,0.717,0.909,,,-0.192,,,,,,
2647,0.539,0.731,,,-0.192,,,,,,
2647.2,0.307,0.499,,,-0.192,,,,,,
2647.4,0.196,0.388,,,-0.192,,,,,,
2647.6,0.196,0.388,,,-0.192,,,,,,
2647.8,0.196,0.388,,,-0.192,,,,,,
2648,0.201,0.393,,,-0.192,,,,,,
2648.2,0.196,0.388,,,-0.192,,,,,,
2648.4,0.196,0.388,,,-0.192,,,,,,
2648.6,0.192,0.384,,,-0.192,,,,,,
2648.8,0.192,0.384,,,-0.192,,,,,,
2649,0.182,0.374,,,-0.192,,,,,,
2649.2,0.177,0.369,,,-0.192,,,,,,
2649.4,0.172,0.364,,,-0.192,,,,,,
2649.6,0.163,0.355,,,-0.192,,,,,,
2649.8,0.153,0.345,,,-0.192,,,,,,
2650,0.143,0.335,,,-0.192,,,,,,
2650.2,0.134,0.326,,,-0.192,,,,,,
2650.4,0.119,0.311,,,-0.192,,,,,,
2650.6,0.105,0.297,,,-0.192,,,,,,
2650.8,0.081,0.273,,,-0.192,,,,,,
2651,0.061,0.253,,,-0.192,,,,,,
2651.2,0.042,0.234,,,-0.192,,,,,,
2651.4,0.018,0.21,,,-0.192,,,,,,
2651.6,-0.002,-0.194,,,-0.192,,,,,,
2651.8,-0.026,-0.218,,,-0.192,,,,,,
2652,-0.045,-0.237,,,-0.192,,,,,,
2652.2,-0.069,-0.261,,,-0.192,,,,,,
2652.4,-0.083,-0.275,,,-0.192,,,,,,
2652.6,-0.117,-0.309,,,-0.192,,,,,,
2652.8,-0.132,-0.324,,,-0.192,,,,,,
2653,-0.156,-0.348,,,-0.192,,,,,,
2653.2,-0.17,-0.362,,,-0.192,,,,,,
2653.4,-0.175,-0.367,,,-0.192,,,,,,
2653.6,-0.194,-0.386,,,-0.192,,,,,,
2653.8,-0.214,-0.406,,,-0.192,,,,,,
2654,-0.272,-0.464,,,-0.192,,,,,,
2654.2,-0.301,-0.493,,,-0.192,,,,,,
2654.4,-0.315,-0.507,,,-0.192,,,,,,
2654.6,-0.325,-0.517,,,-0.192,,,,,,
2654.8,-0.31,-0.502,,,-0.192,,,,,,
2655,-0.334,-0.526,,,-0.192,,,,,,
2655.2,-0.378,-0.57,,,-0.192,,,,,,
2655.4,-0.387,-0.579,,,-0.192,,,,,,
2655.6,-0.402,-0.594,,,-0.192,,,,,,
2655.8,-0.402,-0.594,,,-0.192,,,,,,
2656,-0.435,-0.627,,,-0.192,,,,,,
2656.2,-0.44,-0.632,,,-0.192,,,,,,
2656.4,-0.469,-0.661,,,-0.192,,,,,,
2656.6,-0.493,-0.685,,,-0.192,,,,,,
2656.8,-0.566,-0.758,,,-0.192,,,,,,
2657,-0.575,-0.767,,,-0.192,,,,,,
2657.2,-0.619,-0.811,,,-0.192,,,,,,
2657.4,-0.735,-0.927,,,-0.192,,,,,,
2657.6,-0.826,-1.018,,,-0.192,,,,,,
2657.8,-0.879,-1.071,,,-0.192,,,,,,
2658,-0.923,-1.115,,,-0.192,,,,,,
2658.2,-1.01,-1.202,,,-0.192,,,,,,
2658.4,-1.096,-1.288,,,-0.192,,,,,,
2658.6,-1.198,-1.39,,,-0.192,,,,,,
2658.8,-1.299,-1.491,,,-0.192,,,,,,
2659,-1.41,-1.602,,,-0.192,,,,,,
2659.2,-1.448,-1.64,,,-0.192,,,,,,
2659.4,-1.419,-1.611,,,-0.192,,,,,,
2659.6,-1.419,-1.611,,,-0.192,,,,,,
2659.8,-1.424,-1.616,,,-0.192,,,,,,
2660,-1.429,-1.621,,,-0.192,,,,,,
2660.2,-1.386,-1.578,,,-0.192,,,,,,
2660.4,-1.309,-1.501,,,-0.192,,,,,,
2660.6,-1.366,-1.558,,,-0.192,,,,,,
2660.8,-1.217,-1.409,,,-0.192,,,,,,
2661,-1.198,-1.39,,,-0.192,,,,,,
2661.2,-1.063,-1.255,,,-0.192,,,,,,
2661.4,-0.942,-1.134,,,-0.192,,,,,,
2661.6,-0.932,-1.124,,,-0.192,,,,,,
2661.8,-0.932,-1.124,,,-0.192,,,,,,
2662,-0.923,-1.115,,,-0.192,,,,,,
2662.2,-0.918,-1.11,,,-0.192,,,,,,
2662.4,-0.918,-1.11,,,-0.192,,,,,,
2662.6,-0.908,-1.1,,,-0.192,,,,,,
2662.8,-0.903,-1.095,,,-0.192,,,,,,
2663,-0.894,-1.086,,,-0.192,,,,,,
2663.2,-0.884,-1.076,,,-0.192,,,,,,
2663.4,-0.884,-1.076,,,-0.192,,,,,,
2663.6,-0.879,-1.071,,,-0.192,,,,,,
2663.8,-0.87,-1.062,,,-0.192,,,,,,
2664,-0.87,-1.062,,,-0.192,,,,,,
2664.2,-0.86,-1.052,,,-0.192,,,,,,
2664.4,-0.841,-1.033,,,-0.192,,,,,,
2664.6,-0.841,-1.033,,,-0.192,,,,,,
2664.8,-0.826,-1.018,,,-0.192,,,,,,
2665,-0.826,-1.018,,,-0.192,,,,,,
2665.2,-0.821,-1.013,,,-0.192,,,,,,
2665.4,-0.821,-1.013,,,-0.192,,,,,,
2665.6,-0.817,-1.009,,,-0.192,,,,,,
2665.8,-0.817,-1.009,,,-0.192,,,,,,
2666,-0.812,-1.004,,,-0.192,,,,,,
2666.2,-0.812,-1.004,,,-0.192,,,,,,
2666.4,-0.807,-0.999,,,-0.192,,,,,,
2666.6,-0.797,-0.989,,,-0.192,,,,,,
2666.8,-0.793,-0.985,,,-0.192,,,,,,
2667,-0.793,-0.985,,,-0.192,,,,,,
2667.2,-0.788,-0.98,,,-0.192,,,,,,
2667.4,-0.778,-0.97,,,-0.192,,,,,,
2667.6,-0.903,-1.095,,,-0.192,,,,,,
2667.8,-0.879,-1.071,,,-0.192,,,,,,
2668,-0.865,-1.057,,,-0.192,,,,,,
2668.2,-0.841,-1.033,,,-0.192,,,,,,
2668.4,-0.826,-1.018,,,-0.192,,,,,,
2668.6,-0.817,-1.009,,,-0.192,,,,,,
2668.8,-0.812,-1.004,,,-0.192,,,,,,
2669,-0.802,-0.994,,,-0.192,,,,,,
2669.2,-0.797,-0.989,,,-0.192,,,,,,
2669.4,-0.788,-0.98,,,-0.192,,,,,,
2669.6,-0.773,-0.965,,,-0.192,,,,,,
2669.8,-0.768,-0.96,,,-0.192,,,,,,
2670,-0.754,-0.946,,,-0.192,,,,,,
2670.2,-0.73,-0.922,,,-0.192,,,,,,
2670.4,-0.71,-0.902,,,-0.192,,,,,,
2670.6,-0.686,-0.878,,,-0.192,,,,,,
2670.8,-0.657,-0.849,,,-0.192,,,,,,
2671,-0.633,-0.825,,,-0.192,,,,,,
2671.2,-0.599,-0.791,,,-0.192,,,,,,
2671.4,-0.566,-0.758,,,-0.192,,,,,,
2671.6,-0.527,-0.719,,,-0.192,,,,,,
2671.8,-0.484,-0.676,,,-0.192,,,,,,
2672,-0.435,-0.627,,,-0.192,,,,,,
2672.2,-0.402,-0.594,,,-0.192,,,,,,
2672.4,-0.363,-0.555,,,-0.192,,,,,,
2672.6,-0.329,-0.521,,,-0.192,,,,,,
2672.8,-0.281,-0.473,,,-0.192,,,,,,
2673,-0.209,-0.401,,,-0.192,,,,,,
2673.2,-0.132,-0.324,,,-0.192,,,,,,
2673.4,-0.083,-0.275,,,-0.192,,,,,,
2673.6,-0.006,-0.198,,,-0.192,,,,,,
2673.8,0.071,0.263,,,-0.192,,,,,,
2674,0.081,0.273,,,-0.192,,,,,,
2674.2,0.172,0.364,,,-0.192,,,,,,
2674.4,0.235,0.427,,,-0.192,,,,,,
2674.6,0.302,0.494,,,-0.192,,,,,,
2674.8,0.375,0.567,,,-0.192,,,,,,
2675,0.447,0.639,,,-0.192,,,,,,
2675.2,0.5,0.692,,,-0.192,,,,,,
2675.4,0.544,0.736,,,-0.192,,,,,,
2675.6,0.577,0.769,,,-0.192,,,,,,
2675.8,0.597,0.789,,,-0.192,,,,,,
2676,0.616,0.808,,,-0.192,,,,,,
2676.2,0.635,0.827,,,-0.192,,,,,,
2676.4,0.659,0.851,,,-0.192,,,,,,
2676.6,0.679,0.871,,,-0.192,,,,,,
2676.8,0.698,0.89,,,-0.192,,,,,,
2677,0.703,0.895,,,-0.192,,,,,,
2677.2,0.727,0.919,,,-0.192,,,,,,
2677.4,0.756,0.948,,,-0.192,,,,,,
2677.6,0.775,0.967,,,-0.192,,,,,,
2677.8,0.804,0.996,,,-0.192,,,,,,
2678,0.823,1.015,,,-0.192,,,,,,
2678.2,0.867,1.059,,,-0.192,,,,,,
2678.4,0.881,1.073,,,-0.192,,,,,,
2678.6,0.915,1.107,,,-0.192,,,,,,
2678.8,0.944,1.136,,,-0.192,,,,,,
2679,0.973,1.165,,,-0.192,,,,,,
2679.2,1.011,1.203,,,-0.192,,,,,,
2679.4,1.055,1.247,,,-0.192,,,,,,
2679.6,1.089,1.281,,,-0.192,,,,,,
2679.8,1.108,1.3,,,-0.192,,,,,,
2680,1.161,1.353,,,-0.192,,,,,,
2680.2,1.195,1.387,,,-0.192,,,,,,
2680.4,1.229,1.421,,,-0.192,,,,,,
2680.6,1.277,1.469,,,-0.192,,,,,,
2680.8,1.296,1.488,,,-0.192,,,,,,
2681,1.339,1.531,,,-0.192,,,,,,
2681.2,1.354,1.546,,,-0.192,,,,,,
2681.4,1.397,1.589,,,-0.192,,,,,,
2681.6,1.426,1.618,,,-0.192,,,,,,
2681.8,1.46,1.652,,,-0.192,,,,,,
2682,1.46,1.652,,,-0.192,,,,,,
2682.2,1.475,1.667,,,-0.192,,,,,,
2682.4,1.499,1.691,,,-0.192,,,,,,
2682.6,1.523,1.715,,,-0.192,,,,,,
2682.8,1.552,1.744,,,-0.192,,,,,,
2683,1.605,1.797,,,-0.192,,,,,,
2683.2,1.701,1.893,,,-0.192,,,,,,
2683.4,1.754,1.946,,,-0.192,,,,,,
2683.6,1.793,1.985,,,-0.192,,,,,,
2683.8,1.797,1.989,,,-0.192,,,,,,
2684,1.831,2.023,,,-0.192,,,,,,
2684.2,1.846,2.038,,,-0.192,,,,,,
2684.4,1.86,2.052,,,-0.192,,,,,,
2684.6,1.889,2.081,,,-0.192,,,,,,
2684.8,1.899,2.091,,,-0.192,,,,,,
2685,1.918,2.11,,,-0.192,,,,,,
2685.2,1.909,2.101,,,-0.192,,,,,,
2685.4,1.899,2.091,,,-0.192,,,,,,
