"Time","Potential"
16729.4,0.157
16729.6,0.148
16729.8,0.153
16730.0,0.153
16730.2,0.143
16730.4,0.143
16730.6,0.143
16730.8,0.138
16731.0,0.138
16731.2,0.138
16731.4,0.133
16731.6,0.128
16731.8,0.128
16732.0,0.128
16732.2,0.124
16732.4,0.124
16732.6,0.119
16732.8,0.109
16733.0,0.095
16733.2,0.085
16733.4,0.080
16733.6,0.080
16733.8,0.070
16734.0,0.066
16734.2,0.042
16734.4,0.032
16734.6,0.022
16734.8,0.013
16735.0,0.008
16735.2,0.003
16735.4,-0.012
16735.6,-0.016
16735.8,-0.026
16736.0,-0.031
16736.2,-0.036
16736.4,-0.045
16736.6,-0.050
16736.8,-0.060
16737.0,-0.064
16737.2,-0.069
16737.4,-0.074
16737.6,-0.074
16737.8,-0.089
16738.0,-0.089
16738.2,-0.098
16738.4,-0.103
16738.6,-0.103
16738.8,-0.108
16739.0,-0.113
16739.2,-0.113
16739.4,-0.117
16739.6,-0.122
16739.8,-0.122
16740.0,-0.122
16740.2,-0.127
16740.4,-0.127
16740.6,-0.132
16740.8,-0.137
16741.0,-0.137
16741.2,-0.137
16741.4,-0.142
16741.6,-0.142
16741.8,-0.146
16742.0,-0.142
16742.2,-0.146
16742.4,-0.151
16742.6,-0.151
16742.8,-0.151
16743.0,-0.151
16743.2,-0.151
16743.4,-0.151
16743.6,-0.156
16743.8,-0.151
16744.0,-0.161
16744.2,-0.151
16744.4,-0.156
16744.6,-0.161
16744.8,-0.161
16745.0,-0.156
16745.2,-0.161
16745.4,-0.161
16745.6,-0.161
16745.8,-0.161
16746.0,-0.161
16746.2,-0.156
16746.4,-0.161
16746.6,-0.161
16746.8,-0.161
16747.0,-0.161
16747.2,-0.161
16747.4,-0.161
16747.6,-0.151
16747.8,-0.156
16748.0,-0.161
16748.2,-0.156
16748.4,-0.156
16748.6,-0.156
16748.8,-0.151
16749.0,-0.151
16749.2,-0.156
16749.4,-0.156
16749.6,-0.151
16749.8,-0.156
16750.0,-0.156
16750.2,-0.161
16750.4,-0.156
16750.6,-0.151
16750.8,-0.156
16751.0,-0.161
16751.2,-0.151
16751.4,-0.151
16751.6,-0.156
16751.8,-0.151
16752.0,-0.156
16752.2,-0.156
16752.4,-0.156
16752.6,-0.151
16752.8,-0.156
16753.0,-0.156
16753.2,-0.156
16753.4,-0.156
16753.6,-0.151
16753.8,-0.156
16754.0,-0.161
16754.2,-0.151
16754.4,-0.156
16754.6,-0.151
16754.8,-0.156
16755.0,-0.161
16755.2,-0.156
16755.4,-0.151
16755.6,-0.151
16755.8,-0.156
16756.0,-0.151
16756.2,-0.151
16756.4,-0.151
16756.6,-0.151
16756.8,-0.151
16757.0,-0.151
16757.2,-0.151
16757.4,-0.151
16757.6,-0.151
16757.8,-0.151
16758.0,-0.151
16758.2,-0.151
16758.4,-0.156
16758.6,-0.151
16758.8,-0.151
16759.0,-0.156
16759.2,-0.151
16759.4,-0.151
16759.6,-0.151
16759.8,-0.151
16760.0,-0.151
16760.2,-0.151
16760.4,-0.151
16760.6,-0.151
16760.8,-0.156
16761.0,-0.151
16761.2,-0.151
16761.4,-0.151
16761.6,-0.151
16761.8,-0.151
16762.0,-0.151
16762.2,-0.151
16762.4,-0.146
16762.6,-0.151
16762.8,-0.151
16763.0,-0.151
16763.2,-0.151
16763.4,-0.146
16763.6,-0.151
16763.8,-0.151
16764.0,-0.151
16764.2,-0.151
16764.4,-0.151
16764.6,-0.146
16764.8,-0.151
16765.0,-0.151
16765.2,-0.146
16765.4,-0.151
16765.6,-0.151
16765.8,-0.151
16766.0,-0.151
16766.2,-0.151
16766.4,-0.151
16766.6,-0.156
16766.8,-0.151
16767.0,-0.151
16767.2,-0.151
16767.4,-0.151
16767.6,-0.151
16767.8,-0.151
16768.0,-0.151
16768.2,-0.156
16768.4,-0.156
16768.6,-0.151
16768.8,-0.161
16769.0,-0.161
16769.2,-0.156
16769.4,-0.156
16769.6,-0.161
16769.8,-0.156
16770.0,-0.156
16770.2,-0.161
16770.4,-0.161
16770.6,-0.161
16770.8,-0.161
16771.0,-0.161
16771.2,-0.161
16771.4,-0.166
16771.6,-0.161
16771.8,-0.161
16772.0,-0.161
16772.2,-0.161
16772.4,-0.166
16772.6,-0.161
16772.8,-0.161
16773.0,-0.161
16773.2,-0.161
16773.4,-0.161
16773.6,-0.166
16773.8,-0.161
16774.0,-0.161
16774.2,-0.161
16774.4,-0.156
16774.6,-0.151
16774.8,-0.156
16775.0,-0.151
16775.2,-0.151
16775.4,-0.146
16775.6,-0.146
16775.8,-0.142
16776.0,-0.142
16776.2,-0.142
16776.4,-0.142
16776.6,-0.142
16776.8,-0.137
16777.0,-0.132
16777.2,-0.137
16777.4,-0.137
16777.6,-0.132
16777.8,-0.132
16778.0,-0.132
16778.2,-0.127
16778.4,-0.127
16778.6,-0.127
16778.8,-0.127
16779.0,-0.122
16779.2,-0.122
16779.4,-0.122
16779.6,-0.122
16779.8,-0.122
16780.0,-0.122
16780.2,-0.122
16780.4,-0.122
16780.6,-0.122
16780.8,-0.122
16781.0,-0.122
16781.2,-0.117
16781.4,-0.122
16781.6,-0.122
16781.8,-0.122
16782.0,-0.122
16782.2,-0.122
16782.4,-0.122
16782.6,-0.122
16782.8,-0.122
16783.0,-0.122
16783.2,-0.122
16783.4,-0.122
16783.6,-0.122
16783.8,-0.122
16784.0,-0.122
16784.2,-0.122
16784.4,-0.122
16784.6,-0.122
16784.8,-0.122
16785.0,-0.127
16785.2,-0.122
16785.4,-0.127
16785.6,-0.122
16785.8,-0.127
16786.0,-0.127
16786.2,-0.122
16786.4,-0.127
16786.6,-0.166
16786.8,-0.195
16787.0,-0.214
16787.2,-0.233
16787.4,-0.248
16787.6,-0.262
16787.8,-0.277
16788.0,-0.277
16788.2,-0.282
16788.4,-0.267
16788.6,-0.267
16788.8,-0.262
16789.0,-0.262
16789.2,-0.243
16789.4,-0.233
16789.6,-0.224
16789.8,-0.204
16790.0,-0.200
16790.2,-0.185
16790.4,-0.175
16790.6,-0.166
16790.8,-0.161
16791.0,-0.151
16791.2,-0.142
16791.4,-0.137
16791.6,-0.137
16791.8,-0.127
16792.0,-0.127
16792.2,-0.127
16792.4,-0.122
16792.6,-0.113
16792.8,-0.103
16793.0,-0.098
16793.2,-0.055
16793.4,-0.026
16793.6,-0.026
16793.8,-0.007
16794.0,0.013
16794.2,0.013
16794.4,0.042
16794.6,0.066
16794.8,0.070
16795.0,0.090
16795.2,0.090
16795.4,0.090
16795.6,0.095
16795.8,0.119
16796.0,0.119
16796.2,0.124
16796.4,0.114
16796.6,0.124
16796.8,0.128
16797.0,0.128
16797.2,0.128
16797.4,0.143
16797.6,0.143
16797.8,0.138
16798.0,0.143
16798.2,0.153
16798.4,0.143
16798.6,0.153
16798.8,0.148
16799.0,0.153
16799.2,0.153
16799.4,0.148
16799.6,0.143
16799.8,0.148
16800.0,0.157
16800.2,0.153
16800.4,0.148
16800.6,0.157
16800.8,0.157
16801.0,0.162
16801.2,0.162
16801.4,0.162
16801.6,0.153
16801.8,0.153
16802.0,0.167
16802.2,0.157
16802.4,0.167
16802.6,0.172
16802.8,0.177
16803.0,0.182
16803.2,0.182
16803.4,0.186
16803.6,0.186
16803.8,0.186
16804.0,0.186
16804.2,0.186
16804.4,0.186
16804.6,0.186
16804.8,0.186
16805.0,0.186
16805.2,0.191
16805.4,0.186
16805.6,0.186
16805.8,0.186
16806.0,0.191
16806.2,0.191
16806.4,0.191
16806.6,0.191
16806.8,0.191
16807.0,0.196
16807.2,0.196
16807.4,0.196
16807.6,0.196
16807.8,0.191
16808.0,0.196
16808.2,0.191
16808.4,0.196
16808.6,0.196
16808.8,0.196
16809.0,0.196
16809.2,0.191
16809.4,0.191
16809.6,0.191
16809.8,0.196
16810.0,0.196
16810.2,0.196
16810.4,0.196
16810.6,0.196
16810.8,0.196
16811.0,0.191
16811.2,0.191
16811.4,0.191
16811.6,0.191
16811.8,0.191
16812.0,0.191
16812.2,0.191
16812.4,0.186
16812.6,0.186
16812.8,0.186
16813.0,0.186
16813.2,0.186
16813.4,0.186
16813.6,0.186
16813.8,0.186
16814.0,0.186
16814.2,0.186
16814.4,0.186
16814.6,0.186
16814.8,0.186
16815.0,0.186
16815.2,0.186
16815.4,0.186
16815.6,0.186
16815.8,0.186
16816.0,0.186
16816.2,0.186
16816.4,0.182
16816.6,0.182
16816.8,0.182
16817.0,0.186
16817.2,0.186
16817.4,0.182
16817.6,0.182
16817.8,0.186
16818.0,0.182
16818.2,0.182
16818.4,0.186
16818.6,0.186
16818.8,0.182
16819.0,0.182
16819.2,0.186
16819.4,0.186
16819.6,0.186
16819.8,0.186
16820.0,0.186
16820.2,0.186
16820.4,0.186
16820.6,0.186
16820.8,0.186
16821.0,0.186
16821.2,0.186
16821.4,0.186
16821.6,0.186
16821.8,0.186
16822.0,0.191
16822.2,0.191
16822.4,0.186
16822.6,0.191
16822.8,0.196
16823.0,0.191
16823.2,0.201
16823.4,0.196
16823.6,0.201
16823.8,0.201
16824.0,0.206
16824.2,0.201
16824.4,0.206
16824.6,0.210
16824.8,0.210
16825.0,0.215
16825.2,0.215
16825.4,0.215
16825.6,0.215
16825.8,0.220
16826.0,0.225
16826.2,0.225
16826.4,0.225
16826.6,0.225
16826.8,0.230
16827.0,0.230
16827.2,0.234
16827.4,0.234
16827.6,0.234
16827.8,0.239
16828.0,0.239
16828.2,0.239
16828.4,0.239
16828.6,0.239
16828.8,0.239
16829.0,0.239
16829.2,0.244
16829.4,0.239
16829.6,0.244
16829.8,0.244
16830.0,0.244
16830.2,0.244
16830.4,0.244
16830.6,0.244
16830.8,0.244
16831.0,0.244
16831.2,0.244
16831.4,0.244
16831.6,0.244
16831.8,0.244
16832.0,0.244
16832.2,0.244
16832.4,0.244
16832.6,0.239
16832.8,0.239
16833.0,0.239
16833.2,0.239
16833.4,0.239
16833.6,0.239
16833.8,0.239
16834.0,0.239
16834.2,0.239
16834.4,0.234
16834.6,0.239
16834.8,0.239
16835.0,0.239
16835.2,0.239
16835.4,0.239
16835.6,0.239
16835.8,0.234
16836.0,0.239
16836.2,0.239
16836.4,0.234
16836.6,0.234
16836.8,0.239
16837.0,0.234
16837.2,0.234
16837.4,0.234
16837.6,0.239
16837.8,0.239
16838.0,0.234
16838.2,0.234
16838.4,0.234
16838.6,0.239
16838.8,0.239
16839.0,0.234
16839.2,0.239
16839.4,0.239
16839.6,0.234
16839.8,0.239
16840.0,0.244
16840.2,0.239
16840.4,0.244
16840.6,0.244
16840.8,0.244
16841.0,0.244
16841.2,0.249
16841.4,0.249
16841.6,0.254
16841.8,0.254
16842.0,0.254
16842.2,0.249
16842.4,0.254
16842.6,0.258
16842.8,0.312
16843.0,0.365
16843.2,0.403
16843.4,0.442
16843.6,0.476
16843.8,0.509
16844.0,0.529
16844.2,0.543
16844.4,0.553
16844.6,0.562
16844.8,0.572
16845.0,0.577
16845.2,0.587
16845.4,0.591
16845.6,0.596
16845.8,0.596
16846.0,0.606
16846.2,0.616
16846.4,0.625
16846.6,0.630
16846.8,0.635
16847.0,0.640
16847.2,0.645
16847.4,0.645
16847.6,0.645
16847.8,0.654
16848.0,0.669
16848.2,0.659
16848.4,0.674
16848.6,0.678
16848.8,0.674
16849.0,0.683
16849.2,0.688
16849.4,0.702
16849.6,0.698
16849.8,0.702
16850.0,0.712
16850.2,0.712
16850.4,0.717
16850.6,0.722
16850.8,0.717
16851.0,0.717
16851.2,0.722
16851.4,0.722
16851.6,0.712
16851.8,0.712
16852.0,0.702
16852.2,0.702
16852.4,0.698
16852.6,0.683
16852.8,0.674
16853.0,0.654
16853.2,0.649
16853.4,0.635
16853.6,0.620
16853.8,0.606
16854.0,0.591
16854.2,0.567
16854.4,0.548
16854.6,0.533
16854.8,0.519
16855.0,0.509
16855.2,0.495
16855.4,0.480
16855.6,0.471
16855.8,0.456
16856.0,0.447
16856.2,0.442
16856.4,0.432
16856.6,0.432
16856.8,0.423
16857.0,0.418
16857.2,0.413
16857.4,0.408
16857.6,0.408
16857.8,0.403
16858.0,0.403
16858.2,0.399
16858.4,0.394
16858.6,0.374
16858.8,0.360
16859.0,0.355
16859.2,0.350
16859.4,0.321
16859.6,0.316
16859.8,0.302
16860.0,0.287
16860.2,0.278
16860.4,0.273
16860.6,0.263
16860.8,0.249
16861.0,0.249
16861.2,0.249
16861.4,0.239
16861.6,0.234
16861.8,0.225
16862.0,0.220
16862.2,0.220
16862.4,0.210
16862.6,0.206
16862.8,0.206
16863.0,0.201
16863.2,0.196
16863.4,0.201
16863.6,0.196
16863.8,0.186
16864.0,0.191
16864.2,0.182
16864.4,0.182
16864.6,0.186
16864.8,0.182
16865.0,0.177
16865.2,0.167
16865.4,0.172
16865.6,0.167
16865.8,0.167
16866.0,0.162
16866.2,0.157
16866.4,0.157
16866.6,0.153
16866.8,0.153
16867.0,0.148
16867.2,0.148
16867.4,0.143
16867.6,0.143
16867.8,0.138
16868.0,0.143
16868.2,0.128
16868.4,0.128
16868.6,0.128
16868.8,0.124
16869.0,0.119
16869.2,0.119
16869.4,0.109
16869.6,0.095
16869.8,0.085
16870.0,0.080
16870.2,0.070
16870.4,0.066
16870.6,0.042
16870.8,0.027
16871.0,0.013
16871.2,0.008
16871.4,-0.007
16871.6,-0.012
16871.8,-0.026
16872.0,-0.036
16872.2,-0.045
16872.4,-0.045
16872.6,-0.050
16872.8,-0.064
16873.0,-0.064
16873.2,-0.069
16873.4,-0.074
16873.6,-0.084
16873.8,-0.084
16874.0,-0.089
16874.2,-0.093
16874.4,-0.093
16874.6,-0.103
16874.8,-0.103
16875.0,-0.103
16875.2,-0.103
16875.4,-0.103
16875.6,-0.108
16875.8,-0.108
16876.0,-0.108
16876.2,-0.113
16876.4,-0.113
16876.6,-0.108
16876.8,-0.108
16877.0,-0.113
16877.2,-0.108
16877.4,-0.108
16877.6,-0.108
16877.8,-0.103
16878.0,-0.108
16878.2,-0.103
16878.4,-0.103
16878.6,-0.103
16878.8,-0.103
16879.0,-0.103
16879.2,-0.103
16879.4,-0.103
16879.6,-0.103
16879.8,-0.103
16880.0,-0.103
16880.2,-0.103
16880.4,-0.103
16880.6,-0.098
16880.8,-0.103
16881.0,-0.103
16881.2,-0.098
16881.4,-0.093
16881.6,-0.103
16881.8,-0.098
16882.0,-0.098
16882.2,-0.098
16882.4,-0.098
16882.6,-0.098
16882.8,-0.098
16883.0,-0.098
16883.2,-0.098
16883.4,-0.098
16883.6,-0.093
16883.8,-0.098
16884.0,-0.098
16884.2,-0.098
16884.4,-0.098
16884.6,-0.098
16884.8,-0.098
16885.0,-0.098
16885.2,-0.098
16885.4,-0.098
16885.6,-0.103
16885.8,-0.103
16886.0,-0.103
16886.2,-0.098
16886.4,-0.098
16886.6,-0.098
16886.8,-0.103
16887.0,-0.098
16887.2,-0.103
16887.4,-0.098
16887.6,-0.098
16887.8,-0.098
16888.0,-0.098
16888.2,-0.103
16888.4,-0.098
16888.6,-0.098
16888.8,-0.098
16889.0,-0.103
16889.2,-0.103
16889.4,-0.103
16889.6,-0.103
16889.8,-0.098
16890.0,-0.098
16890.2,-0.098
16890.4,-0.103
16890.6,-0.098
16890.8,-0.093
16891.0,-0.093
16891.2,-0.098
16891.4,-0.093
16891.6,-0.093
16891.8,-0.089
16892.0,-0.089
16892.2,-0.089
16892.4,-0.089
16892.6,-0.084
16892.8,-0.079
16893.0,-0.074
16893.2,-0.069
16893.4,-0.074
16893.6,-0.069
16893.8,-0.069
16894.0,-0.064
16894.2,-0.060
16894.4,-0.060
16894.6,-0.055
16894.8,-0.050
16895.0,-0.045
16895.2,-0.036
16895.4,-0.031
16895.6,-0.026
16895.8,-0.021
16896.0,-0.012
16896.2,-0.012
16896.4,0.003
16896.6,0.013
16896.8,0.017
16897.0,0.032
16897.2,0.042
16897.4,0.056
16897.6,0.061
16897.8,0.066
16898.0,0.075
16898.2,0.080
16898.4,0.080
16898.6,0.085
16898.8,0.095
16899.0,0.109
16899.2,0.119
16899.4,0.124
16899.6,0.124
16899.8,0.124
16900.0,0.128
16900.2,0.128
16900.4,0.133
16900.6,0.138
16900.8,0.138
16901.0,0.143
16901.2,0.143
16901.4,0.143
16901.6,0.143
16901.8,0.148
16902.0,0.148
16902.2,0.153
16902.4,0.157
16902.6,0.157
16902.8,0.157
16903.0,0.157
16903.2,0.167
16903.4,0.162
16903.6,0.162
16903.8,0.167
16904.0,0.167
16904.2,0.172
16904.4,0.172
16904.6,0.172
16904.8,0.177
16905.0,0.182
16905.2,0.182
16905.4,0.182
16905.6,0.182
16905.8,0.182
16906.0,0.186
16906.2,0.186
16906.4,0.186
16906.6,0.196
16906.8,0.186
16907.0,0.196
16907.2,0.201
16907.4,0.201
16907.6,0.196
16907.8,0.201
16908.0,0.201
16908.2,0.206
16908.4,0.206
16908.6,0.210
16908.8,0.215
16909.0,0.220
16909.2,0.220
16909.4,0.220
16909.6,0.230
16909.8,0.234
16910.0,0.225
16910.2,0.239
16910.4,0.234
16910.6,0.239
16910.8,0.244
16911.0,0.249
16911.2,0.254
16911.4,0.263
16911.6,0.263
16911.8,0.263
16912.0,0.263
16912.2,0.268
16912.4,0.273
16912.6,0.278
16912.8,0.283
16913.0,0.283
16913.2,0.287
16913.4,0.297
16913.6,0.297
16913.8,0.297
16914.0,0.312
16914.2,0.316
16914.4,0.326
16914.6,0.321
16914.8,0.331
16915.0,0.341
16915.2,0.345
16915.4,0.360
16915.6,0.365
16915.8,0.360
16916.0,0.365
16916.2,0.365
16916.4,0.374
16916.6,0.379
16916.8,0.389
16917.0,0.389
16917.2,0.394
16917.4,0.394
16917.6,0.399
16917.8,0.399
16918.0,0.399
16918.2,0.394
16918.4,0.403
16918.6,0.403
16918.8,0.399
16919.0,0.403
16919.2,0.403
16919.4,0.408
16919.6,0.413
16919.8,0.413
16920.0,0.413
16920.2,0.413
16920.4,0.418
16920.6,0.413
16920.8,0.418
16921.0,0.418
16921.2,0.418
16921.4,0.428
16921.6,0.428
16921.8,0.432
16922.0,0.432
16922.2,0.437
16922.4,0.442
16922.6,0.442
16922.8,0.442
16923.0,0.452
16923.2,0.452
16923.4,0.461
16923.6,0.461
16923.8,0.471
16924.0,0.476
16924.2,0.480
16924.4,0.485
16924.6,0.490
16924.8,0.504
16925.0,0.514
16925.2,0.514
16925.4,0.524
16925.6,0.529
16925.8,0.538
16926.0,0.548
16926.2,0.562
16926.4,0.572
16926.6,0.582
16926.8,0.587
16927.0,0.591
16927.2,0.606
16927.4,0.611
16927.6,0.625
16927.8,0.630
16928.0,0.640
16928.2,0.649
16928.4,0.649
16928.6,0.674
16928.8,0.674
16929.0,0.678
16929.2,0.688
16929.4,0.693
16929.6,0.698
16929.8,0.702
16930.0,0.707
16930.2,0.712
16930.4,0.722
16930.6,0.722
16930.8,0.722
16931.0,0.717
16931.2,0.722
16931.4,0.722
16931.6,0.722
16931.8,0.712
16932.0,0.707
16932.2,0.712
16932.4,0.702
16932.6,0.698
16932.8,0.702
16933.0,0.698
16933.2,0.683
16933.4,0.683
16933.6,0.683
16933.8,0.674
16934.0,0.674
16934.2,0.674
16934.4,0.669
16934.6,0.669
16934.8,0.669
16935.0,0.649
16935.2,0.649
16935.4,0.649
16935.6,0.645
16935.8,0.645
16936.0,0.645
16936.2,0.645
16936.4,0.640
16936.6,0.635
16936.8,0.635
16937.0,0.630
16937.2,0.625
16937.4,0.620
16937.6,0.620
16937.8,0.616
16938.0,0.611
16938.2,0.606
16938.4,0.601
16938.6,0.596
16938.8,0.591
16939.0,0.591
16939.2,0.587
16939.4,0.582
16939.6,0.582
16939.8,0.572
16940.0,0.572
16940.2,0.572
16940.4,0.572
16940.6,0.562
16940.8,0.562
16941.0,0.562
16941.2,0.558
16941.4,0.553
16941.6,0.548
16941.8,0.548
16942.0,0.543
16942.2,0.543
16942.4,0.533
16942.6,0.529
16942.8,0.524
16943.0,0.519
16943.2,0.519
16943.4,0.519
16943.6,0.514
16943.8,0.514
16944.0,0.514
16944.2,0.504
16944.4,0.509
16944.6,0.509
16944.8,0.504
16945.0,0.500
16945.2,0.504
16945.4,0.504
16945.6,0.495
16945.8,0.504
16946.0,0.504
16946.2,0.504
16946.4,0.514
16946.6,0.514
16946.8,0.524
16947.0,0.529
16947.2,0.533
16947.4,0.538
16947.6,0.543
16947.8,0.543
16948.0,0.548
16948.2,0.553
16948.4,0.558
16948.6,0.558
16948.8,0.567
16949.0,0.567
16949.2,0.572
16949.4,0.572
16949.6,0.572
16949.8,0.572
16950.0,0.572
16950.2,0.577
16950.4,0.572
16950.6,0.587
16950.8,0.587
16951.0,0.591
16951.2,0.601
16951.4,0.596
16951.6,0.596
16951.8,0.601
16952.0,0.606
16952.2,0.606
16952.4,0.611
16952.6,0.620
16952.8,0.625
16953.0,0.630
16953.2,0.630
16953.4,0.635
16953.6,0.645
16953.8,0.640
16954.0,0.645
16954.2,0.645
16954.4,0.649
16954.6,0.645
16954.8,0.649
16955.0,0.654
16955.2,0.654
16955.4,0.669
16955.6,0.674
16955.8,0.674
16956.0,0.674
16956.2,0.678
16956.4,0.678
16956.6,0.688
16956.8,0.698
16957.0,0.702
16957.2,0.698
16957.4,0.712
16957.6,0.712
16957.8,0.712
16958.0,0.717
16958.2,0.722
16958.4,0.722
16958.6,0.717
16958.8,0.717
16959.0,0.712
16959.2,0.702
16959.4,0.702
16959.6,0.693
16959.8,0.683
16960.0,0.674
16960.2,0.645
16960.4,0.625
16960.6,0.611
16960.8,0.591
16961.0,0.572
16961.2,0.553
16961.4,0.529
16961.6,0.514
16961.8,0.485
16962.0,0.476
16962.2,0.452
16962.4,0.437
16962.6,0.432
16962.8,0.423
16963.0,0.413
16963.2,0.413
16963.4,0.399
16963.6,0.403
16963.8,0.379
16964.0,0.355
16964.2,0.331
16964.4,0.312
16964.6,0.292
16964.8,0.278
16965.0,0.263
16965.2,0.244
16965.4,0.234
16965.6,0.225
16965.8,0.210
16966.0,0.210
16966.2,0.201
16966.4,0.201
16966.6,0.196
16966.8,0.186
16967.0,0.182
16967.2,0.177
16967.4,0.172
16967.6,0.167
16967.8,0.162
16968.0,0.157
16968.2,0.143
16968.4,0.143
16968.6,0.138
16968.8,0.133
16969.0,0.128
16969.2,0.109
16969.4,0.080
16969.6,0.066
16969.8,0.022
16970.0,-0.002
16970.2,-0.031
16970.4,-0.055
16970.6,-0.069
16970.8,-0.089
16971.0,-0.103
16971.2,-0.122
16971.4,-0.127
16971.6,-0.137
16971.8,-0.146
16972.0,-0.151
16972.2,-0.156
16972.4,-0.161
16972.6,-0.156
16972.8,-0.161
16973.0,-0.161
16973.2,-0.156
16973.4,-0.156
16973.6,-0.151
16973.8,-0.156
16974.0,-0.156
16974.2,-0.151
16974.4,-0.151
16974.6,-0.151
16974.8,-0.151
16975.0,-0.151
16975.2,-0.151
16975.4,-0.151
16975.6,-0.156
16975.8,-0.151
16976.0,-0.151
16976.2,-0.156
16976.4,-0.156
16976.6,-0.161
16976.8,-0.161
16977.0,-0.166
16977.2,-0.161
16977.4,-0.161
16977.6,-0.161
16977.8,-0.151
16978.0,-0.151
16978.2,-0.142
16978.4,-0.142
16978.6,-0.137
16978.8,-0.132
16979.0,-0.127
16979.2,-0.127
16979.4,-0.122
16979.6,-0.122
16979.8,-0.122
16980.0,-0.122
16980.2,-0.117
16980.4,-0.122
16980.6,-0.117
16980.8,-0.122
16981.0,-0.122
16981.2,-0.122
16981.4,-0.122
16981.6,-0.122
16981.8,-0.122
16982.0,-0.127
16982.2,-0.122
16982.4,-0.122
16982.6,-0.142
16982.8,-0.166
16983.0,-0.209
16983.2,-0.238
16983.4,-0.258
16983.6,-0.272
16983.8,-0.282
16984.0,-0.277
16984.2,-0.262
16984.4,-0.248
16984.6,-0.229
16984.8,-0.214
16985.0,-0.190
16985.2,-0.175
16985.4,-0.166
16985.6,-0.146
16985.8,-0.142
16986.0,-0.137
16986.2,-0.132
16986.4,-0.122
16986.6,-0.122
16986.8,-0.113
16987.0,-0.089
16987.2,-0.084
16987.4,-0.026
16987.6,-0.007
16987.8,0.017
16988.0,0.042
16988.2,0.066
16988.4,0.080
16988.6,0.095
16988.8,0.109
16989.0,0.114
16989.2,0.124
16989.4,0.128
16989.6,0.128
16989.8,0.138
16990.0,0.143
16990.2,0.143
16990.4,0.143
16990.6,0.153
16990.8,0.148
16991.0,0.143
16991.2,0.157
16991.4,0.157
16991.6,0.157
16991.8,0.162
16992.0,0.162
16992.2,0.167
16992.4,0.177
16992.6,0.186
16992.8,0.186
16993.0,0.186
16993.2,0.191
16993.4,0.201
16993.6,0.206
16993.8,0.210
16994.0,0.220
16994.2,0.225
16994.4,0.230
16994.6,0.234
16994.8,0.239
16995.0,0.239
16995.2,0.239
16995.4,0.244
16995.6,0.249
16995.8,0.244
16996.0,0.244
16996.2,0.244
16996.4,0.244
16996.6,0.244
16996.8,0.239
16997.0,0.239
16997.2,0.239
16997.4,0.239
16997.6,0.239
16997.8,0.239
16998.0,0.234
16998.2,0.239
16998.4,0.239
16998.6,0.234
16998.8,0.239
16999.0,0.239
16999.2,0.234
16999.4,0.234
16999.6,0.234
16999.8,0.239
17000.0,0.234
17000.2,0.239
17000.4,0.239
17000.6,0.244
17000.8,0.249
17001.0,0.254
17001.2,0.249
17001.4,0.258
17001.6,0.258
17001.8,0.254
17002.0,0.268
17002.2,0.360
17002.4,0.432
17002.6,0.476
17002.8,0.514
17003.0,0.533
17003.2,0.553
17003.4,0.567
17003.6,0.572
17003.8,0.577
17004.0,0.582
17004.2,0.591
17004.4,0.596
17004.6,0.606
17004.8,0.611
17005.0,0.625
17005.2,0.630
17005.4,0.630
17005.6,0.640
17005.8,0.645
17006.0,0.645
17006.2,0.649
17006.4,0.654
17006.6,0.669
17006.8,0.669
17007.0,0.674
17007.2,0.674
17007.4,0.678
17007.6,0.683
17007.8,0.698
17008.0,0.698
17008.2,0.702
17008.4,0.717
17008.6,0.712
17008.8,0.712
17009.0,0.712
17009.2,0.722
17009.4,0.722
17009.6,0.712
17009.8,0.707
17010.0,0.702
17010.2,0.702
17010.4,0.698
17010.6,0.683
17010.8,0.669
17011.0,0.649
17011.2,0.635
17011.4,0.616
17011.6,0.601
17011.8,0.587
17012.0,0.567
17012.2,0.548
17012.4,0.529
17012.6,0.514
17012.8,0.495
17013.0,0.485
17013.2,0.471
17013.4,0.456
17013.6,0.442
17013.8,0.437
17014.0,0.428
17014.2,0.418
17014.4,0.418
17014.6,0.413
17014.8,0.403
17015.0,0.403
17015.2,0.399
17015.4,0.399
17015.6,0.394
17015.8,0.374
17016.0,0.370
17016.2,0.345
17016.4,0.326
17016.6,0.312
17016.8,0.297
17017.0,0.283
17017.2,0.278
17017.4,0.268
17017.6,0.263
17017.8,0.258
17018.0,0.244
17018.2,0.239
17018.4,0.225
17018.6,0.225
17018.8,0.220
17019.0,0.210
17019.2,0.206
17019.4,0.206
17019.6,0.201
17019.8,0.201
17020.0,0.196
17020.2,0.191
17020.4,0.196
17020.6,0.186
17020.8,0.186
17021.0,0.186
17021.2,0.186
17021.4,0.182
17021.6,0.182
17021.8,0.182
17022.0,0.167
17022.2,0.167
17022.4,0.167
17022.6,0.167
17022.8,0.162
17023.0,0.162
17023.2,0.157
17023.4,0.157
17023.6,0.157
17023.8,0.148
17024.0,0.157
17024.2,0.148
17024.4,0.148
17024.6,0.143
17024.8,0.143
17025.0,0.143
17025.2,0.143
17025.4,0.143
17025.6,0.143
17025.8,0.133
17026.0,0.133
17026.2,0.133
17026.4,0.128
17026.6,0.133
17026.8,0.124
17027.0,0.124
17027.2,0.128
17027.4,0.128
17027.6,0.124
17027.8,0.119
17028.0,0.119
17028.2,0.109
17028.4,0.104
17028.6,0.104
17028.8,0.095
