"Time","Potential 2","Potential 1"
15484.0,0.284,
15484.2,0.259,
15484.4,0.221,
15484.6,0.216,
15484.8,0.235,
15485.0,0.240,
15485.2,0.317,
15485.4,0.346,
15485.6,1.147,
15485.8,1.012,
15486.0,1.007,
15486.2,1.017,
15486.4,1.021,
15486.6,1.050,
15486.8,1.181,
15487.0,1.234,
15487.2,1.214,
15487.4,1.210,
15487.6,1.190,
15487.8,1.142,
15488.0,1.157,
15488.2,1.157,
15488.4,1.195,
15488.6,1.186,
15488.8,1.195,
15489.0,1.200,
15489.2,1.186,
15489.4,1.161,
15489.6,1.152,
15489.8,1.137,
15490.0,1.104,
15490.2,1.046,
15490.4,0.920,
15490.6,0.916,
15490.8,0.896,
15491.0,0.867,
15491.2,0.872,
15491.4,0.833,
15491.6,0.819,
15491.8,0.742,
15492.0,0.670,
15492.2,0.626,
15492.4,0.650,
15492.6,0.756,
15492.8,0.819,
15493.0,0.814,
15493.2,0.800,
15493.4,0.795,
15493.6,0.804,
15493.8,0.925,
15494.0,0.916,
15494.2,0.882,
15494.4,0.916,
15494.6,0.891,
15494.8,0.819,
15495.0,0.872,
15495.2,0.641,
15495.4,0.520,
15495.6,0.351,
15495.8,0.230,
15496.0,0.154,
15496.2,0.139,
15496.4,0.047,
15496.6,0.013,
15496.8,0.052,
15497.0,-0.054,
15497.2,-0.121,
15497.4,-0.083,
15497.6,-0.092,
15497.8,-0.102,
15498.0,-0.126,
15498.2,-0.146,
15498.4,-0.117,
15498.6,-0.020,
15498.8,0.067,
15499.0,0.144,
15499.2,0.206,
15499.4,0.298,
15499.6,0.274,
15499.8,0.235,
15500.0,0.197,
15500.2,0.158,
15500.4,0.139,
15500.6,0.110,
15500.8,0.057,
15501.0,0.009,
15501.2,-0.035,
15501.4,-0.059,
15501.6,-0.097,
15501.8,-0.136,
15502.0,-0.184,
15502.2,-0.300,
15502.4,-0.372,
15502.6,-0.377,
15502.8,-0.377,
15503.0,-0.382,
15503.2,-0.430,
15503.4,-0.459,
15503.6,-0.498,
15503.8,-0.584,
15504.0,-0.657,
15504.2,-0.734,
15504.4,-0.821,
15504.6,-0.903,
15504.8,-0.970,
15505.0,-1.014,
15505.2,-1.067,
15505.4,-1.115,
15505.6,-1.173,
15505.8,-1.221,
15506.0,-1.260,
15506.2,-1.303,
15506.4,-1.351,
15506.6,-1.400,
15506.8,-1.443,
15507.0,-1.472,
15507.2,-1.530,
15507.4,-1.568,
15507.6,-1.607,
15507.8,-1.631,
15508.0,-1.660,
15508.2,-1.674,
15508.4,-1.699,
15508.6,-1.718,
15508.8,-1.747,
15509.0,-1.761,
15509.2,-1.786,
15509.4,-1.814,
15509.6,-1.824,
15509.8,-1.848,
15510.0,-1.862,
15510.2,-1.901,
15510.4,-1.945,
15510.6,-1.983,
15510.8,-2.003,
15511.0,-2.032,
15511.2,-2.046,
15511.4,-2.056,
15511.6,-2.108,
15511.8,-2.075,
15512.0,-2.060,
15512.2,-2.070,
15512.4,-2.108,
15512.6,-2.133,
15512.8,-2.171,
15513.0,-2.191,
15513.2,-2.186,
15513.4,-2.171,
15513.6,-2.152,
15513.8,-2.128,
15514.0,-2.123,
15514.2,-2.108,
15514.4,-2.070,
15514.6,-2.075,
15514.8,-2.108,
15515.0,-2.157,
15515.2,-2.263,
15515.4,-2.258,
15515.6,-2.306,
15515.8,-2.229,
15516.0,-2.195,
15516.2,-2.171,
15516.4,-2.133,
15516.6,-2.157,
15516.8,-2.162,
15517.0,-2.152,
15517.2,-2.157,
15517.4,-2.152,
15517.6,-2.162,
15517.8,-2.191,
15518.0,-2.273,
15518.2,-2.403,
15518.4,-2.557,
15518.6,-2.634,
15518.8,-2.658,
15519.0,-2.736,
15519.2,-2.856,
15519.4,-2.794,
15519.6,-2.933,
15519.8,-3.102,
15520.0,-3.189,
15520.2,-3.203,
15520.4,-3.213,
15520.6,-3.261,
15520.8,-3.218,
15521.0,-3.261,
15521.2,-3.266,
15521.4,-3.194,
15521.6,-3.141,
15521.8,-3.203,
15522.0,-3.218,
15522.2,-3.343,
15522.4,-3.136,
15522.6,-3.059,
15522.8,-3.039,
15523.0,-3.194,
15523.2,-3.160,
15523.4,-3.088,
15523.6,-3.097,
15523.8,-2.982,
15524.0,-2.909,
15524.2,-2.996,
15524.4,-3.011,
15524.6,-3.039,
15524.8,-3.020,
15525.0,-2.928,
15525.2,-2.866,
15525.4,-2.736,
15525.6,-2.576,
15525.8,-2.668,
15526.0,-2.557,
15526.2,-2.600,
15526.4,-2.591,
15526.6,-2.523,
15526.8,-2.519,
15527.0,-2.504,
15527.2,-2.519,
15527.4,-2.509,
15527.6,-2.495,
15527.8,-2.687,
15528.0,-2.649,
15528.2,-2.649,
15528.4,-2.639,
15528.6,-2.702,
15528.8,-2.634,
15529.0,-2.591,
15529.2,-2.576,
15529.4,-2.557,
15529.6,-2.470,
15529.8,-2.466,
15530.0,-2.461,
15530.2,-2.446,
15530.4,-2.403,
15530.6,-2.383,
15530.8,-2.354,
15531.0,-2.326,
15531.2,-2.263,
15531.4,-2.215,
15531.6,-2.152,
15531.8,-2.104,
15532.0,-2.032,
15532.2,-2.003,
15532.4,-1.983,
15532.6,-1.959,
15532.8,-1.949,
15533.0,-1.935,
15533.2,-1.916,
15533.4,-1.891,
15533.6,-1.877,
15533.8,-1.853,
15534.0,-1.824,
15534.2,-1.800,
15534.4,-1.728,
15534.6,-1.689,
15534.8,-1.674,
15535.0,-1.713,
15535.2,-1.684,
15535.4,-1.674,
15535.6,-1.689,
15535.8,-1.674,
15536.0,-1.655,
15536.2,-1.646,
15536.4,-1.535,
15536.6,-1.535,
15536.8,-1.496,
15537.0,-1.453,
15537.2,-1.472,
15537.4,-1.443,
15537.6,-1.453,
15537.8,-1.400,
15538.0,-1.380,
15538.2,-1.380,
15538.4,-1.371,
15538.6,-1.346,
15538.8,-1.371,
15539.0,-1.342,
15539.2,-1.303,
15539.4,-1.250,
15539.6,-1.279,
15539.8,-1.270,
15540.0,-1.197,
15540.2,-1.187,
15540.4,-1.057,
15540.6,-1.105,
15540.8,-1.144,
15541.0,-1.110,
15541.2,-1.081,
15541.4,-1.086,
15541.6,-0.840,
15541.8,-0.642,
15542.0,-0.358,
15542.2,-0.204,
15542.4,-0.016,
15542.6,0.105,
15542.8,0.096,
15543.0,0.178,
15543.2,0.356,
15543.4,0.395,
15543.6,0.534,
15543.8,0.698,
15544.0,0.780,
15544.2,0.887,
15544.4,0.959,
15544.6,1.036,
15544.8,1.171,
15545.0,1.157,
15545.2,1.229,
15545.4,1.200,
15545.6,1.320,
15545.8,1.349,
15546.0,1.427,
15546.2,1.441,
15546.4,1.475,
15546.6,1.456,
15546.8,1.475,
15547.0,1.494,
15547.2,1.504,
15547.4,1.475,
15547.6,1.412,
15547.8,1.378,
15548.0,1.895,
15548.2,1.610,
15548.4,1.615,
15548.6,1.576,
15548.8,1.547,
15549.0,1.595,
15549.2,1.557,
15549.4,1.489,
15549.6,1.475,
15549.8,1.412,
15550.0,1.378,
15550.2,1.335,
15550.4,1.306,
15550.6,1.301,
15550.8,1.258,
15551.0,1.171,
15551.2,1.171,
15551.4,1.200,
15551.6,1.055,
15551.8,0.973,
15552.0,0.925,
15552.2,0.911,
15552.4,0.804,
15552.6,0.742,
15552.8,0.703,
15553.0,0.665,
15553.2,0.684,
15553.4,0.607,
15553.6,0.563,
15553.8,0.500,
15554.0,0.380,
15554.2,0.226,
15554.4,0.168,
15554.6,0.144,
15554.8,0.346,
15555.0,0.361,
15555.2,0.433,
15555.4,0.443,
15555.6,0.414,
15555.8,0.346,
15556.0,0.288,
15556.2,0.240,
15556.4,0.173,
15556.6,0.182,
15556.8,0.134,
15557.0,0.100,
15557.2,0.178,
15557.4,0.144,
15557.6,0.067,
15557.8,-0.551,
15558.0,-0.011,
15558.2,-0.121,
15558.4,-0.204,
15558.6,-0.266,
15558.8,-0.367,
15559.0,-0.488,
15559.2,-0.609,
15559.4,-0.724,
15559.6,-0.816,
15559.8,-0.908,
15560.0,-0.980,
15560.2,-1.067,
15560.4,-1.149,
15560.6,-1.207,
15560.8,-1.260,
15561.0,-1.332,
15561.2,-1.414,
15561.4,-1.491,
15561.6,-1.530,
15561.8,-1.568,
15562.0,-1.588,
15562.2,-1.631,
15562.4,-1.679,
15562.6,-1.728,
15562.8,-1.766,
15563.0,-1.800,
15563.2,-1.848,
15563.4,-1.872,
15563.6,-1.891,
15563.8,-1.906,
15564.0,-1.945,
15564.2,-1.969,
15564.4,-1.988,
15564.6,-2.007,
15564.8,-2.027,
15565.0,-2.046,
15565.2,-2.070,
15565.4,-2.099,
15565.6,-2.118,
15565.8,-2.118,
15566.0,-2.118,
15566.2,-2.147,
15566.4,-2.152,
15566.6,-2.123,
15566.8,-2.162,
15567.0,-2.200,
15567.2,-2.229,
15567.4,-2.239,
15567.6,-2.229,
15567.8,-2.215,
15568.0,-2.195,
15568.2,-2.306,
15568.4,-2.292,
15568.6,-2.273,
15568.8,-2.306,
15569.0,-2.302,
15569.2,-2.268,
15569.4,-2.258,
15569.6,-2.278,
15569.8,-2.335,
15570.0,-2.321,
15570.2,-2.350,
15570.4,-2.345,
15570.6,-2.340,
15570.8,-2.350,
15571.0,-2.369,
15571.2,-2.364,
15571.4,-2.383,
15571.6,-2.383,
15571.8,-2.403,
15572.0,-2.393,
15572.2,-2.403,
15572.4,-2.393,
15572.6,-2.326,
15572.8,-2.408,
15573.0,-2.456,
15573.2,-2.461,
15573.4,-2.470,
15573.6,-2.461,
15573.8,-2.408,
15574.0,-2.379,
15574.2,-2.427,
15574.4,-2.432,
15574.6,-2.422,
15574.8,-2.461,
15575.0,-2.461,
15575.2,-2.461,
15575.4,-2.437,
15575.6,-2.456,
15575.8,-2.572,
15576.0,-2.634,
15576.2,-2.846,
15576.4,-2.842,
15576.6,-2.909,
15576.8,-3.006,
15577.0,-3.107,
15577.2,-3.150,
15577.4,-3.160,
15577.6,-3.126,
15577.8,-2.982,
15578.0,-2.991,
15578.2,-3.088,
15578.4,-3.276,
15578.6,-3.358,
15578.8,-3.358,
15579.0,-3.372,
15579.2,-3.348,
15579.4,-3.160,
15579.6,-3.011,
15579.8,-2.904,
15580.0,-2.885,
15580.2,-2.972,
15580.4,-3.059,
15580.6,-2.895,
15580.8,-2.794,
15581.0,-2.736,
15581.2,-2.769,
15581.4,-2.769,
15581.6,-2.731,
15581.8,-2.726,
15582.0,-2.794,
15582.2,-2.731,
15582.4,-2.673,
15582.6,-2.726,
15582.8,-2.610,
15583.0,-2.605,
15583.2,-2.543,
15583.4,-2.644,
15583.6,-2.470,
15583.8,-2.388,
15584.0,-2.374,
15584.2,-2.335,
15584.4,-2.316,
15584.6,-2.278,
15584.8,-2.273,
15585.0,-2.249,
15585.2,-2.273,
15585.4,-2.302,
15585.6,-2.369,
15585.8,-2.393,
15586.0,-2.383,
15586.2,-2.345,
15586.4,-2.311,
15586.6,-2.340,
15586.8,-2.364,
15587.0,-2.364,
15587.2,-2.345,
15587.4,-2.311,
15587.6,-2.297,
15587.8,-2.321,
15588.0,-2.311,
15588.2,-2.273,
15588.4,-2.249,
15588.6,-2.253,
15588.8,-2.210,
15589.0,-2.142,
15589.2,-2.113,
15589.4,-2.113,
15589.6,-2.123,
15589.8,-2.176,
15590.0,-2.099,
15590.2,-2.060,
15590.4,-2.065,
15590.6,-2.022,
15590.8,-1.988,
15591.0,-1.969,
15591.2,-1.959,
15591.4,-1.940,
15591.6,-1.935,
15591.8,-1.916,
15592.0,-1.891,
15592.2,-1.887,
15592.4,-1.862,
15592.6,-1.829,
15592.8,-1.805,
15593.0,-1.786,
15593.2,-1.766,
15593.4,-1.752,
15593.6,-1.713,
15593.8,-1.684,
15594.0,-1.670,
15594.2,-1.650,
15594.4,-1.626,
15594.6,-1.612,
15594.8,-1.612,
15595.0,-1.607,
15595.2,-1.597,
15595.4,-1.578,
15595.6,-1.554,
15595.8,-1.544,
15596.0,-1.535,
15596.2,-1.530,
15596.4,-1.520,
15596.6,-1.516,
15596.8,-1.511,
15597.0,-1.525,
15597.2,-1.583,
15597.4,-1.516,
15597.6,-1.506,
15597.8,-1.501,
15598.0,-1.482,
15598.2,-1.458,
15598.4,-1.433,
15598.6,-1.424,
15598.8,-1.404,
15599.0,-1.404,
15599.2,-1.390,
15599.4,-1.380,
15599.6,-1.371,
15599.8,-1.356,
15600.0,-1.342,
15600.2,-1.322,
15600.4,-1.298,
15600.6,-1.289,
15600.8,-1.279,
15601.0,-1.255,
15601.2,-1.255,
15601.4,-1.245,
15601.6,-1.226,
15601.8,-1.052,
15602.0,-0.797,
15602.2,-0.589,
15602.4,-0.454,
15602.6,-0.314,
15602.8,-0.242,
15603.0,-0.160,
15603.2,-0.102,
15603.4,-0.011,
15603.6,0.038,
15603.8,0.028,
15604.0,0.115,
15604.2,0.187,
15604.4,0.279,
15604.6,0.332,
15604.8,0.395,
15605.0,0.467,
15605.2,0.486,
15605.4,0.500,
15605.6,0.578,
15605.8,0.568,
15606.0,0.670,
15606.2,0.742,
15606.4,0.824,
15606.6,0.800,
15606.8,0.833,
15607.0,0.887,
15607.2,0.916,
15607.4,1.036,
15607.6,1.031,
15607.8,1.017,
15608.0,0.935,
15608.2,0.920,
15608.4,0.887,
15608.6,0.833,
15608.8,0.824,
15609.0,0.790,
15609.2,0.727,
15609.4,0.684,
15609.6,0.641,
15609.8,0.626,
15610.0,0.636,
15610.2,0.660,
15610.4,0.670,
15610.6,0.621,
15610.8,0.621,
15611.0,0.510,
15611.2,0.476,
15611.4,0.491,
15611.6,0.452,
15611.8,0.409,
15612.0,0.303,
15612.2,0.235,
15612.4,0.187,
15612.6,0.149,
15612.8,0.134,
15613.0,0.081,
15613.2,0.052,
15613.4,0.047,
15613.6,0.023,
15613.8,0.009,
15614.0,-0.025,
15614.2,-0.049,
15614.4,-0.088,
15614.6,-0.102,
15614.8,-0.126,
15615.0,-0.141,
15615.2,-0.146,
15615.4,-0.102,
15615.6,-0.088,
15615.8,-0.117,
15616.0,-0.208,
15616.2,-0.233,
15616.4,-0.271,
15616.6,-0.290,
15616.8,-0.372,
15617.0,-0.450,
15617.2,-0.493,
15617.4,-0.575,
15617.6,-0.652,
15617.8,-0.744,
15618.0,-0.850,
15618.2,-0.917,
15618.4,-0.985,
15618.6,-1.038,
15618.8,-1.081,
15619.0,-1.154,
15619.2,-1.226,
15619.4,-1.274,
15619.6,-1.322,
15619.8,-1.371,
15620.0,-1.409,
15620.2,-1.448,
15620.4,-1.564,
15620.6,-1.530,
15620.8,-1.573,
15621.0,-1.592,
15621.2,-1.636,
15621.4,-1.674,
15621.6,-1.699,
15621.8,-1.718,
15622.0,-1.742,
15622.2,-1.766,
15622.4,-1.786,
15622.6,-1.795,
15622.8,-1.819,
15623.0,-1.867,
15623.2,-1.916,
15623.4,-1.954,
15623.6,-1.969,
15623.8,-1.974,
15624.0,-2.003,
15624.2,-2.017,
15624.4,-2.007,
15624.6,-2.060,
15624.8,-2.108,
15625.0,-4.496,
15625.2,-2.113,
15625.4,-2.133,
15625.6,-2.205,
15625.8,-2.200,
15626.0,-2.220,
15626.2,-2.224,
15626.4,-2.234,
15626.6,-2.364,
15626.8,-2.273,
15627.0,-2.253,
15627.2,-2.244,
15627.4,-2.229,
15627.6,-2.210,
15627.8,-2.229,
15628.0,-2.273,
15628.2,-2.306,
15628.4,-2.330,
15628.6,-2.326,
15628.8,-2.345,
15629.0,-2.354,
15629.2,-2.354,
15629.4,-2.345,
15629.6,-2.340,
15629.8,-2.350,
15630.0,-2.379,
15630.2,-2.441,
15630.4,-2.711,
15630.6,-2.784,
15630.8,-2.851,
15631.0,-2.904,
15631.2,-2.986,
15631.4,-3.116,
15631.6,-3.121,
15631.8,-3.194,
15632.0,-3.257,
15632.2,-3.276,
15632.4,-3.237,
15632.6,-3.213,
15632.8,-3.257,
15633.0,-3.295,
15633.2,-3.228,
15633.4,-3.194,
15633.6,-3.203,
15633.8,-3.237,
15634.0,-3.261,
15634.2,-3.218,
15634.4,-3.179,
15634.6,-3.194,
15634.8,-3.145,
15635.0,-3.136,
15635.2,-3.059,
15635.4,-2.948,
15635.6,-2.789,
15635.8,-2.755,
15636.0,-2.663,
15636.2,-2.620,
15636.4,-2.470,
15636.6,-2.499,
15636.8,-2.432,
15637.0,-2.369,
15637.2,-2.408,
15637.4,-2.369,
15637.6,-2.326,
15637.8,-2.306,
15638.0,-2.258,
15638.2,-2.302,
15638.4,-2.268,
15638.6,-2.297,
15638.8,-2.239,
15639.0,-2.249,
15639.2,-2.224,
15639.4,-2.220,
15639.6,-2.162,
15639.8,-2.152,
15640.0,-2.133,
15640.2,-2.099,
15640.4,-2.118,
15640.6,-2.108,
15640.8,-2.056,
15641.0,-2.075,
15641.2,-2.075,
15641.4,-2.060,
15641.6,-2.056,
15641.8,-2.036,
15642.0,-2.022,
15642.2,-1.964,
15642.4,-1.920,
15642.6,-1.891,
15642.8,-1.877,
15643.0,-1.862,
15643.2,-1.848,
15643.4,-1.829,
15643.6,-1.805,
15643.8,-1.776,
15644.0,-1.766,
15644.2,-1.747,
15644.4,-1.728,
15644.6,-1.703,
15644.8,-1.694,
15645.0,-1.670,
15645.2,-1.650,
15645.4,-1.636,
15645.6,-1.612,
15645.8,-1.602,
15646.0,-1.588,
15646.2,-1.564,
15646.4,-1.544,
15646.6,-1.535,
15646.8,-1.530,
15647.0,-1.516,
15647.2,-1.506,
15647.4,-1.496,
15647.6,-1.482,
15647.8,-1.477,
15648.0,-1.467,
15648.2,-1.438,
15648.4,-1.433,
15648.6,-1.424,
15648.8,-1.424,
15649.0,-1.414,
15649.2,-1.404,
15649.4,-1.404,
15649.6,-1.390,
15649.8,-1.385,
15650.0,-1.385,
15650.2,-1.371,
15650.4,-1.361,
15650.6,-1.346,
15650.8,-1.342,
15651.0,-1.322,
15651.2,-1.322,
15651.4,-1.308,
15651.6,-1.289,
15651.8,-1.284,
15652.0,-1.284,
15652.2,-1.274,
15652.4,-1.274,
15652.6,-1.270,
15652.8,-1.250,
15653.0,-1.245,
15653.2,-1.241,
15653.4,-1.231,
15653.6,-1.212,
15653.8,-1.144,
15654.0,-0.995,
15654.2,-0.840,
15654.4,-0.724,
15654.6,-0.613,
15654.8,-0.536,
15655.0,-0.469,
15655.2,-0.387,
15655.4,-0.353,
15655.6,-0.324,
15655.8,-0.286,
15656.0,-0.262,
15656.2,-0.218,
15656.4,-0.189,
15656.6,-0.146,
15656.8,-0.107,
15657.0,-0.073,
15657.2,-0.073,
15657.4,-0.088,
15657.6,-0.054,
15657.8,-0.035,
15658.0,-0.020,
15658.2,0.009,
15658.4,0.009,
15658.6,0.042,
15658.8,0.081,
15659.0,0.120,
15659.2,0.129,
15659.4,0.125,
15659.6,0.149,
15659.8,0.144,
15660.0,0.163,
15660.2,0.149,
15660.4,0.125,
15660.6,0.158,
15660.8,0.202,
15661.0,0.259,
15661.2,0.293,
15661.4,0.313,
15661.6,0.298,
15661.8,0.337,
15662.0,0.424,
15662.2,0.452,
15662.4,0.462,
15662.6,0.472,
15662.8,0.481,
15663.0,0.467,
15663.2,0.448,
15663.4,0.443,
15663.6,0.448,
15663.8,0.452,
15664.0,0.433,
15664.2,0.443,
15664.4,0.472,
15664.6,0.452,
15664.8,0.414,
15665.0,0.443,
15665.2,0.486,
15665.4,0.563,
15665.6,0.694,
15665.8,0.655,
15666.0,0.641,
15666.2,0.626,
15666.4,0.607,
15666.6,0.529,
15666.8,0.438,
15667.0,0.356,
15667.2,0.284,
15667.4,0.163,
15667.6,0.125,
15667.8,0.120,
15668.0,0.120,
15668.2,0.076,
15668.4,0.081,
15668.6,0.038,
15668.8,0.038,
15669.0,0.028,
15669.2,0.009,
15669.4,0.047,
15669.6,0.028,
15669.8,-0.040,
15670.0,0.018,
15670.2,-0.025,
15670.4,-0.064,
15670.6,-0.126,
15670.8,-0.078,
15671.0,-0.112,
15671.2,-0.121,
15671.4,-0.126,
15671.6,-0.121,
15671.8,-0.131,
15672.0,-0.146,
15672.2,-0.175,
15672.4,-0.189,
15672.6,-0.194,
15672.8,-0.242,
15673.0,-0.175,
15673.2,-0.310,
15673.4,-0.387,
15673.6,-0.416,
15673.8,-0.411,
15674.0,-0.411,
15674.2,-0.440,
15674.4,-0.450,
15674.6,-0.493,
15674.8,-0.546,
15675.0,-0.565,
15675.2,-0.575,
15675.4,-0.575,
15675.6,-0.618,
15675.8,-0.618,
15676.0,-0.609,
15676.2,-0.618,
15676.4,-0.609,
15676.6,-0.560,
15676.8,-0.594,
15677.0,-0.642,
15677.2,-0.652,
15677.4,-0.705,
15677.6,-0.749,
15677.8,-0.811,
15678.0,-0.922,
15678.2,-0.980,
15678.4,-1.038,
15678.6,-1.091,
15678.8,-1.149,
15679.0,-1.221,
15679.2,-1.274,
15679.4,-1.322,
15679.6,-1.375,
15679.8,-1.419,
15680.0,-1.467,
15680.2,-1.496,
15680.4,-1.530,
15680.6,-1.549,
15680.8,-1.568,
15681.0,-1.592,
15681.2,-1.621,
15681.4,-1.646,
15681.6,-1.660,
15681.8,-1.689,
15682.0,-1.718,
15682.2,-1.732,
15682.4,-1.757,
15682.6,-1.786,
15682.8,-1.805,
15683.0,-1.814,
15683.2,-1.810,
15683.4,-1.824,
15683.6,-1.843,
15683.8,-1.858,
15684.0,-1.862,
15684.2,-1.887,
15684.4,-1.906,
15684.6,-1.920,
15684.8,-1.940,
15685.0,-1.949,
15685.2,-1.949,
15685.4,-1.969,
15685.6,-1.998,
15685.8,-2.017,
15686.0,-2.032,
15686.2,-2.046,
15686.4,-2.060,
15686.6,-2.075,
15686.8,-2.094,
15687.0,-2.075,
15687.2,-2.104,
15687.4,-2.137,
15687.6,-2.133,
15687.8,-2.157,
15688.0,-2.200,
15688.2,-2.215,
15688.4,-2.215,
15688.6,-2.215,
15688.8,-2.191,
15689.0,-2.195,
15689.2,-2.195,
15689.4,-2.210,
15689.6,-2.253,
15689.8,-2.461,
15690.0,-2.644,
15690.2,-2.750,
15690.4,-2.895,
15690.6,-2.962,
15690.8,-3.020,
15691.0,-3.020,
15691.2,-3.011,
15691.4,-3.020,
15691.6,-3.025,
15691.8,-2.986,
15692.0,-2.904,
15692.2,-2.904,
15692.4,-2.904,
15692.6,-2.895,
15692.8,-2.846,
15693.0,-2.890,
15693.2,-2.933,
15693.4,-2.866,
15693.6,-2.813,
15693.8,-2.726,
15694.0,-2.644,
15694.2,-2.499,
15694.4,-2.466,
15694.6,-2.369,
15694.8,-2.321,
15695.0,-2.258,
15695.2,-2.215,
15695.4,-2.186,
15695.6,-2.186,
15695.8,-2.137,
15696.0,-2.113,
15696.2,-2.094,
15696.4,-2.060,
15696.6,-2.017,
15696.8,-1.988,
15697.0,-1.983,
15697.2,-1.964,
15697.4,-1.945,
15697.6,-1.916,
15697.8,-1.906,
15698.0,-1.877,
15698.2,-1.814,
15698.4,-1.766,
15698.6,-1.752,
15698.8,-1.732,
15699.0,-1.703,
15699.2,-1.674,
15699.4,-1.665,
15699.6,-1.636,
15699.8,-1.607,
15700.0,-1.578,
15700.2,-1.568,
15700.4,-1.554,
15700.6,-1.535,
15700.8,-1.511,
15701.0,-1.496,
15701.2,-1.477,
15701.4,-1.462,
15701.6,-1.448,
15701.8,-1.438,
15702.0,-1.429,
15702.2,-1.424,
15702.4,-1.414,
15702.6,-1.400,
15702.8,-1.385,
15703.0,-1.385,
15703.2,-1.371,
15703.4,-1.366,
15703.6,-1.351,
15703.8,-1.346,
15704.0,-1.337,
15704.2,-1.332,
15704.4,-1.322,
15704.6,-1.313,
15704.8,-1.303,
15705.0,-1.298,
15705.2,-1.284,
15705.4,-1.270,
15705.6,-1.255,
15705.8,-1.250,
15706.0,-1.091,
15706.2,-0.859,
15706.4,-0.691,
15706.6,-0.551,
15706.8,-0.479,
15707.0,-0.416,
15707.2,-0.372,
15707.4,-0.314,
15707.6,-0.257,
15707.8,-0.208,
15708.0,-0.179,
15708.2,-0.141,
15708.4,-0.136,
15708.6,-0.107,
15708.8,-0.064,
15709.0,-0.035,
15709.2,-0.011,
15709.4,-0.001,
15709.6,0.047,
15709.8,0.120,
15710.0,0.158,
15710.2,0.144,
15710.4,0.168,
15710.6,0.173,
15710.8,0.303,
15711.0,0.269,
15711.2,0.230,
15711.4,0.202,
15711.6,0.235,
15711.8,0.216,
15712.0,0.259,
15712.2,0.284,
15712.4,0.284,
15712.6,0.255,
15712.8,0.250,
15713.0,0.182,
15713.2,0.192,
15713.4,0.182,
15713.6,0.178,
15713.8,0.168,
15714.0,0.129,
15714.2,0.115,
15714.4,0.120,
15714.6,0.120,
15714.8,0.154,
15715.0,0.197,
15715.2,0.206,
15715.4,0.221,
15715.6,0.154,
15715.8,0.129,
15716.0,0.105,
15716.2,0.105,
15716.4,0.047,
15716.6,0.009,
15716.8,-0.025,
15717.0,-0.006,
15717.2,-0.001,
15717.4,-0.088,
15717.6,-0.107,
15717.8,-0.117,
15718.0,-0.155,
15718.2,-0.189,
15718.4,-0.257,
15718.6,-0.257,
15718.8,-0.257,
15719.0,-0.295,
15719.2,-0.310,
15719.4,-0.338,
15719.6,-0.353,
15719.8,-0.377,
15720.0,-0.387,
15720.2,-0.401,
15720.4,-0.435,
15720.6,-0.464,
15720.8,-0.483,
15721.0,-0.508,
15721.2,-0.522,
15721.4,-0.560,
15721.6,-0.594,
15721.8,-0.609,
15722.0,-0.628,
15722.2,-0.686,
15722.4,-0.720,
15722.6,-0.763,
15722.8,-0.840,
15723.0,-0.922,
15723.2,-1.009,
15723.4,-1.067,
15723.6,-1.115,
15723.8,-1.149,
15724.0,-1.192,
15724.2,-1.241,
15724.4,-1.279,
15724.6,-1.303,
15724.8,-1.346,
15725.0,-1.385,
15725.2,-1.414,
15725.4,-1.438,
15725.6,-1.482,
15725.8,-1.959,
15726.0,-1.511,
15726.2,-1.530,
15726.4,-1.544,
15726.6,-1.583,
15726.8,-1.607,
15727.0,-1.621,
15727.2,-1.636,
15727.4,-1.631,
15727.6,-1.660,
15727.8,-1.670,
15728.0,-1.674,
15728.2,-1.699,
15728.4,-1.708,
15728.6,-1.723,
15728.8,-1.728,
15729.0,-1.747,
15729.2,-1.747,
15729.4,-1.781,
15729.6,-1.786,
15729.8,-1.805,
15730.0,-1.814,
15730.2,-1.838,
15730.4,-1.843,
15730.6,-1.858,
15730.8,-1.867,
15731.0,-1.891,
15731.2,-1.906,
15731.4,-1.911,
15731.6,-1.920,
15731.8,-1.949,
15732.0,-1.954,
15732.2,-1.964,
15732.4,-1.978,
15732.6,-1.988,
15732.8,-2.003,
15733.0,-2.017,
15733.2,-2.022,
15733.4,-2.022,
15733.6,-2.032,
15733.8,-2.032,
15734.0,-2.041,
15734.2,-2.027,
15734.4,-2.022,
15734.6,-2.017,
15734.8,-2.046,
15735.0,-2.065,
15735.2,-2.075,
15735.4,-2.070,
15735.6,-2.056,
15735.8,-2.056,
15736.0,-2.060,
15736.2,-2.046,
15736.4,-2.007,
15736.6,-2.022,
15736.8,-2.007,
15737.0,-2.003,
15737.2,-2.007,
15737.4,-2.012,
15737.6,-2.017,
15737.8,-2.032,
15738.0,-2.041,
15738.2,-2.060,
15738.4,-2.104,
15738.6,-2.118,
15738.8,-2.123,
15739.0,-2.133,
15739.2,-2.142,
15739.4,-2.137,
15739.6,-2.137,
15739.8,-2.152,
15740.0,-2.157,
15740.2,-2.166,
15740.4,-2.181,
15740.6,-2.171,
15740.8,-2.186,
15741.0,-2.195,
15741.2,-2.186,
15741.4,-2.191,
15741.6,-2.200,
15741.8,-2.210,
15742.0,-2.379,
15742.2,-2.446,
15742.4,-2.369,
15742.6,-2.514,
15742.8,-2.557,
15743.0,-2.649,
15743.2,-2.731,
15743.4,-2.639,
