"Time","Potential"
14744.4,0.246
14744.6,0.246
14744.8,0.251
14745.0,0.246
14745.2,0.246
14745.4,0.251
14745.6,0.246
14745.8,0.246
14746.0,0.241
14746.2,0.246
14746.4,0.241
14746.6,0.246
14746.8,0.246
14747.0,0.246
14747.2,0.246
14747.4,0.246
14747.6,0.246
14747.8,0.246
14748.0,0.237
14748.2,0.246
14748.4,0.246
14748.6,0.246
14748.8,0.241
14749.0,0.241
14749.2,0.237
14749.4,0.237
14749.6,0.232
14749.8,0.232
14750.0,0.246
14750.2,0.232
14750.4,0.232
14750.6,0.237
14750.8,0.232
14751.0,0.232
14751.2,0.237
14751.4,0.227
14751.6,0.232
14751.8,0.227
14752.0,0.227
14752.2,0.227
14752.4,0.222
14752.6,0.222
14752.8,0.222
14753.0,0.227
14753.2,0.212
14753.4,0.222
14753.6,0.222
14753.8,0.222
14754.0,0.222
14754.2,0.222
14754.4,0.217
14754.6,0.212
14754.8,0.222
14755.0,0.217
14755.2,0.222
14755.4,0.217
14755.6,0.212
14755.8,0.217
14756.0,0.217
14756.2,0.217
14756.4,0.212
14756.6,0.212
14756.8,0.217
14757.0,0.212
14757.2,0.212
14757.4,0.212
14757.6,0.217
14757.8,0.217
14758.0,0.222
14758.2,0.212
14758.4,0.222
14758.6,0.217
14758.8,0.227
14759.0,0.222
14759.2,0.237
14759.4,0.232
14759.6,0.241
14759.8,0.246
14760.0,0.241
14760.2,0.246
14760.4,0.246
14760.6,0.251
14760.8,0.261
14761.0,0.256
14761.2,0.261
14761.4,0.270
14761.6,0.275
14761.8,0.280
14762.0,0.285
14762.2,0.289
14762.4,0.289
14762.6,0.289
14762.8,0.299
14763.0,0.309
14763.2,0.313
14763.4,0.313
14763.6,0.323
14763.8,0.333
14764.0,0.342
14764.2,0.357
14764.4,0.362
14764.6,0.367
14764.8,0.386
14765.0,0.396
14765.2,0.400
14765.4,0.415
14765.6,0.420
14765.8,0.420
14766.0,0.439
14766.2,0.449
14766.4,0.453
14766.6,0.478
14766.8,0.478
14767.0,0.482
14767.2,0.502
14767.4,0.521
14767.6,0.540
14767.8,0.559
14768.0,0.559
14768.2,0.574
14768.4,0.598
14768.6,0.608
14768.8,0.632
14769.0,0.646
14769.2,0.646
14769.4,0.651
14769.6,0.685
14769.8,0.695
14770.0,0.714
14770.2,0.714
14770.4,0.733
14770.6,0.772
14770.8,0.820
14771.0,0.839
14771.2,0.863
14771.4,0.873
14771.6,0.902
14771.8,0.931
14772.0,0.950
14772.2,0.979
14772.4,0.970
14772.6,1.018
14772.8,1.013
14773.0,1.023
14773.2,1.037
14773.4,1.037
14773.6,1.071
14773.8,1.080
14774.0,1.056
14774.2,1.061
14774.4,1.071
14774.6,1.100
14774.8,1.109
14775.0,1.114
14775.2,1.119
14775.4,1.114
14775.6,1.153
14775.8,1.158
14776.0,1.162
14776.2,1.177
14776.4,1.187
14776.6,1.158
14776.8,1.191
14777.0,1.191
14777.2,1.191
14777.4,1.206
14777.6,1.206
14777.8,1.201
14778.0,1.201
14778.2,1.211
14778.4,1.216
14778.6,1.216
14778.8,1.206
14779.0,1.196
14779.2,1.201
14779.4,1.216
14779.6,1.235
14779.8,1.235
14780.0,1.245
14780.2,1.249
14780.4,1.249
14780.6,1.249
14780.8,1.264
14781.0,1.259
14781.2,1.264
14781.4,1.264
14781.6,1.264
14781.8,1.264
14782.0,1.264
14782.2,1.264
14782.4,1.264
14782.6,1.264
14782.8,1.264
14783.0,1.264
14783.2,1.254
14783.4,1.249
14783.6,1.254
14783.8,1.254
14784.0,1.249
14784.2,1.240
14784.4,1.249
14784.6,1.249
14784.8,1.240
14785.0,1.235
14785.2,1.235
14785.4,1.230
14785.6,1.225
14785.8,1.220
14786.0,1.225
14786.2,1.211
14786.4,1.206
14786.6,1.206
14786.8,1.201
14787.0,1.196
14787.2,1.191
14787.4,1.182
14787.6,1.182
14787.8,1.177
14788.0,1.162
14788.2,1.158
14788.4,1.153
14788.6,1.138
14788.8,1.133
14789.0,1.124
14789.2,1.119
14789.4,1.119
14789.6,1.100
14789.8,1.095
14790.0,1.080
14790.2,1.066
14790.4,1.076
14790.6,1.061
14790.8,1.056
14791.0,1.042
14791.2,1.028
14791.4,1.018
14791.6,0.999
14791.8,0.984
14792.0,0.965
14792.2,0.950
14792.4,0.926
14792.6,0.916
14792.8,0.887
14793.0,0.868
14793.2,0.849
14793.4,0.830
14793.6,0.801
14793.8,0.777
14794.0,0.748
14794.2,0.714
14794.4,0.670
14794.6,0.632
14794.8,0.579
14795.0,0.531
14795.2,0.468
14795.4,0.405
14795.6,0.328
14795.8,0.251
14796.0,0.188
14796.2,0.174
14796.4,0.179
14796.6,0.169
14796.8,0.174
14797.0,0.169
14797.2,0.174
14797.4,0.174
14797.6,0.174
14797.8,0.174
14798.0,0.183
14798.2,0.183
14798.4,0.179
14798.6,0.183
14798.8,0.183
14799.0,0.183
14799.2,0.179
14799.4,0.183
14799.6,0.193
14799.8,0.183
14800.0,0.188
14800.2,0.188
14800.4,0.193
14800.6,0.193
14800.8,0.193
14801.0,0.193
14801.2,0.193
14801.4,0.188
14801.6,0.193
14801.8,0.193
14802.0,0.188
14802.2,0.188
14802.4,0.188
14802.6,0.193
14802.8,0.188
14803.0,0.188
14803.2,0.183
14803.4,0.183
14803.6,0.179
14803.8,0.179
14804.0,0.174
14804.2,0.169
14804.4,0.169
14804.6,0.159
14804.8,0.159
14805.0,0.154
14805.2,0.150
14805.4,0.145
14805.6,0.145
14805.8,0.135
14806.0,0.125
14806.2,0.121
14806.4,0.116
14806.6,0.116
14806.8,0.106
14807.0,0.082
14807.2,0.092
14807.4,0.092
14807.6,0.072
14807.8,0.063
14808.0,0.058
14808.2,0.053
14808.4,0.043
14808.6,0.039
14808.8,0.034
14809.0,0.024
14809.2,0.015
14809.4,0.015
14809.6,0.005
14809.8,0.000
14810.0,-0.005
14810.2,-0.009
14810.4,-0.019
14810.6,-0.024
14810.8,-0.034
14811.0,-0.058
14811.2,-0.072
14811.4,-0.087
14811.6,-0.096
14811.8,-0.101
14812.0,-0.096
14812.2,-0.096
14812.4,-0.087
14812.6,-0.096
14812.8,-0.101
14813.0,-0.111
14813.2,-0.125
14813.4,-0.135
14813.6,-0.116
14813.8,-0.121
14814.0,-0.140
14814.2,-0.125
14814.4,-0.150
14814.6,-0.150
14814.8,-0.150
14815.0,-0.154
14815.2,-0.159
14815.4,-0.154
14815.6,-0.159
14815.8,-0.164
14816.0,-0.174
14816.2,-0.169
14816.4,-0.188
14816.6,-0.179
14816.8,-0.198
14817.0,-0.212
14817.2,-0.203
14817.4,-0.227
14817.6,-0.236
14817.8,-0.246
14818.0,-0.265
14818.2,-0.265
14818.4,-0.294
14818.6,-0.313
14818.8,-0.328
14819.0,-0.338
14819.2,-0.386
14819.4,-0.420
14819.6,-0.449
14819.8,-0.497
14820.0,-0.516
14820.2,-0.559
14820.4,-0.617
14820.6,-0.666
14820.8,-0.728
14821.0,-0.762
14821.2,-0.810
14821.4,-0.839
14821.6,-0.897
14821.8,-0.912
14822.0,-0.897
14822.2,-0.921
14822.4,-0.926
14822.6,-0.912
14822.8,-0.902
14823.0,-0.902
14823.2,-0.863
14823.4,-0.926
14823.6,-0.912
14823.8,-0.892
14824.0,-0.825
14824.2,-0.839
14824.4,-0.820
14824.6,-0.791
14824.8,-0.738
14825.0,-0.661
14825.2,-0.651
14825.4,-0.632
14825.6,-0.632
14825.8,-0.641
14826.0,-0.656
14826.2,-0.656
14826.4,-0.656
14826.6,-0.656
14826.8,-0.656
14827.0,-0.656
14827.2,-0.656
14827.4,-0.656
14827.6,-0.656
14827.8,-0.656
14828.0,-0.656
14828.2,-0.651
14828.4,-0.651
14828.6,-0.656
14828.8,-0.651
14829.0,-0.651
14829.2,-0.641
14829.4,-0.646
14829.6,-0.641
14829.8,-0.641
14830.0,-0.641
14830.2,-0.637
14830.4,-0.641
14830.6,-0.641
14830.8,-0.637
14831.0,-0.637
14831.2,-0.641
14831.4,-0.637
14831.6,-0.637
14831.8,-0.641
14832.0,-0.637
14832.2,-0.646
14832.4,-0.646
14832.6,-0.651
14832.8,-0.651
14833.0,-0.646
14833.2,-0.651
14833.4,-0.646
14833.6,-0.646
14833.8,-0.651
14834.0,-0.646
14834.2,-0.637
14834.4,-0.641
14834.6,-0.646
14834.8,-0.656
14835.0,-0.656
14835.2,-0.661
14835.4,-0.661
14835.6,-0.666
14835.8,-0.670
14836.0,-0.666
14836.2,-0.670
14836.4,-0.666
14836.6,-0.670
14836.8,-0.666
14837.0,-0.661
14837.2,-0.656
14837.4,-0.651
14837.6,-0.641
14837.8,-0.637
14838.0,-0.622
14838.2,-0.617
14838.4,-0.598
14838.6,-0.579
14838.8,-0.569
14839.0,-0.555
14839.2,-0.530
14839.4,-0.516
14839.6,-0.506
14839.8,-0.453
14840.0,-0.429
14840.2,-0.458
14840.4,-0.405
14840.6,-0.400
14840.8,-0.371
14841.0,-0.342
14841.2,-0.294
14841.4,-0.270
14841.6,-0.236
14841.8,-0.198
14842.0,-0.159
14842.2,-0.125
14842.4,-0.092
14842.6,-0.072
14842.8,-0.024
14843.0,0.010
14843.2,0.048
14843.4,0.082
14843.6,0.101
14843.8,0.116
14844.0,0.140
14844.2,0.154
14844.4,0.159
14844.6,0.164
14844.8,0.169
14845.0,0.174
14845.2,0.183
14845.4,0.193
14845.6,0.198
14845.8,0.208
14846.0,0.212
14846.2,0.227
14846.4,0.227
14846.6,0.241
14846.8,0.246
14847.0,0.256
14847.2,0.275
14847.4,0.285
14847.6,0.294
14847.8,0.304
14848.0,0.323
14848.2,0.342
14848.4,0.352
14848.6,0.386
14848.8,0.405
14849.0,0.420
14849.2,0.444
14849.4,0.468
14849.6,0.482
14849.8,0.497
14850.0,0.507
14850.2,0.540
14850.4,0.555
14850.6,0.579
14850.8,0.588
14851.0,0.617
14851.2,0.627
14851.4,0.661
14851.6,0.695
14851.8,0.709
14852.0,0.733
14852.2,0.757
14852.4,0.806
14852.6,0.849
14852.8,0.873
14853.0,0.907
14853.2,0.921
14853.4,0.941
14853.6,0.965
14853.8,1.008
14854.0,1.023
14854.2,1.042
14854.4,1.047
14854.6,1.037
14854.8,1.056
14855.0,1.066
14855.2,1.076
14855.4,1.100
14855.6,1.109
14855.8,1.114
14856.0,1.095
14856.2,1.109
14856.4,1.143
14856.6,1.167
14856.8,1.172
14857.0,1.172
14857.2,1.191
14857.4,1.196
14857.6,1.206
14857.8,1.211
14858.0,1.201
14858.2,1.191
14858.4,1.211
14858.6,1.216
14858.8,1.216
14859.0,1.196
14859.2,1.201
14859.4,1.216
14859.6,1.235
14859.8,1.249
14860.0,1.249
14860.2,1.249
14860.4,1.259
14860.6,1.259
14860.8,1.264
14861.0,1.264
14861.2,1.264
14861.4,1.259
14861.6,1.269
14861.8,1.264
14862.0,1.254
14862.2,1.249
14862.4,1.240
14862.6,1.249
14862.8,1.245
14863.0,1.235
14863.2,1.235
14863.4,1.216
14863.6,1.225
14863.8,1.211
14864.0,1.206
14864.2,1.201
14864.4,1.187
14864.6,1.177
14864.8,1.167
14865.0,1.153
14865.2,1.138
14865.4,1.133
14865.6,1.124
14865.8,1.114
14866.0,1.095
14866.2,1.080
14866.4,1.071
14866.6,1.056
14866.8,1.042
14867.0,1.037
14867.2,1.028
14867.4,1.013
14867.6,0.994
14867.8,0.984
14868.0,0.979
14868.2,0.965
14868.4,0.960
14868.6,0.945
14868.8,0.941
14869.0,0.931
14869.2,0.931
14869.4,0.921
14869.6,0.921
14869.8,0.907
14870.0,0.907
14870.2,0.902
14870.4,0.897
14870.6,0.902
14870.8,0.892
14871.0,0.892
14871.2,0.887
14871.4,0.883
14871.6,0.887
14871.8,0.887
14872.0,0.883
14872.2,0.878
14872.4,0.883
14872.6,0.883
14872.8,0.878
14873.0,0.892
14873.2,0.892
14873.4,0.892
14873.6,0.907
14873.8,0.912
14874.0,0.921
14874.2,0.926
14874.4,0.926
14874.6,0.936
14874.8,0.936
14875.0,0.941
14875.2,0.960
14875.4,0.960
14875.6,0.965
14875.8,0.979
14876.0,0.984
14876.2,1.003
14876.4,1.013
14876.6,1.028
14876.8,1.032
14877.0,1.042
14877.2,1.047
14877.4,1.056
14877.6,1.061
14877.8,1.071
14878.0,1.076
14878.2,1.085
14878.4,1.090
14878.6,1.114
14878.8,1.114
14879.0,1.119
14879.2,1.133
14879.4,1.143
14879.6,1.148
14879.8,1.153
14880.0,1.158
14880.2,1.172
14880.4,1.177
14880.6,1.177
14880.8,1.191
14881.0,1.201
14881.2,1.201
14881.4,1.201
14881.6,1.211
14881.8,1.220
14882.0,1.225
14882.2,1.230
14882.4,1.225
14882.6,1.235
14882.8,1.240
14883.0,1.245
14883.2,1.249
14883.4,1.249
14883.6,1.245
14883.8,1.249
14884.0,1.259
14884.2,1.259
14884.4,1.264
14884.6,1.259
14884.8,1.264
14885.0,1.259
14885.2,1.264
14885.4,1.264
14885.6,1.269
14885.8,1.264
14886.0,1.249
14886.2,1.254
14886.4,1.254
14886.6,1.249
14886.8,1.249
14887.0,1.245
14887.2,1.245
14887.4,1.245
14887.6,1.225
14887.8,1.216
14888.0,1.201
14888.2,1.201
14888.4,1.216
14888.6,1.216
14888.8,1.216
14889.0,1.225
14889.2,1.216
14889.4,1.216
14889.6,1.206
14889.8,1.201
14890.0,1.206
14890.2,1.206
14890.4,1.211
14890.6,1.206
14890.8,1.211
14891.0,1.211
14891.2,1.206
14891.4,1.196
14891.6,1.211
14891.8,1.196
14892.0,1.201
14892.2,1.191
14892.4,1.191
14892.6,1.196
14892.8,1.196
14893.0,1.187
14893.2,1.196
14893.4,1.201
14893.6,1.172
14893.8,1.191
14894.0,1.191
14894.2,1.182
14894.4,1.177
14894.6,1.172
14894.8,1.177
14895.0,1.172
14895.2,1.172
14895.4,1.172
14895.6,1.167
14895.8,1.138
14896.0,1.172
14896.2,1.172
14896.4,1.167
14896.6,1.162
14896.8,1.138
14897.0,1.124
14897.2,1.153
14897.4,1.158
14897.6,1.148
14897.8,1.138
14898.0,1.109
14898.2,1.114
14898.4,1.133
14898.6,1.133
14898.8,1.104
14899.0,1.109
14899.2,1.109
14899.4,1.119
14899.6,1.124
14899.8,1.124
14900.0,1.124
14900.2,1.095
14900.4,1.100
14900.6,1.124
14900.8,1.119
14901.0,1.100
14901.2,1.104
14901.4,1.104
14901.6,1.114
14901.8,1.133
14902.0,1.129
14902.2,1.129
14902.4,1.114
14902.6,1.114
14902.8,1.133
14903.0,1.138
14903.2,1.138
14903.4,1.119
14903.6,1.114
14903.8,1.138
14904.0,1.148
14904.2,1.158
14904.4,1.158
14904.6,1.119
14904.8,1.162
14905.0,1.158
14905.2,1.162
14905.4,1.172
14905.6,1.167
14905.8,1.148
14906.0,1.182
14906.2,1.187
14906.4,1.187
14906.6,1.196
14906.8,1.167
14907.0,1.196
14907.2,1.187
14907.4,1.211
14907.6,1.206
14907.8,1.201
14908.0,1.206
14908.2,1.201
14908.4,1.206
14908.6,1.201
14908.8,1.196
14909.0,1.191
14909.2,1.206
14909.4,1.216
14909.6,1.220
14909.8,1.216
14910.0,1.216
14910.2,1.201
14910.4,1.211
14910.6,1.206
14910.8,1.216
14911.0,1.240
14911.2,1.240
14911.4,1.254
14911.6,1.254
14911.8,1.249
14912.0,1.249
14912.2,1.254
14912.4,1.254
14912.6,1.254
14912.8,1.259
14913.0,1.254
14913.2,1.259
14913.4,1.254
14913.6,1.249
14913.8,1.245
14914.0,1.240
14914.2,1.249
14914.4,1.225
14914.6,1.225
14914.8,1.230
14915.0,1.216
14915.2,1.211
14915.4,1.206
14915.6,1.196
14915.8,1.187
14916.0,1.172
14916.2,1.162
14916.4,1.153
14916.6,1.143
14916.8,1.133
14917.0,1.119
14917.2,1.114
14917.4,1.100
14917.6,1.095
14917.8,1.080
14918.0,1.056
14918.2,1.042
14918.4,1.023
14918.6,1.003
14918.8,0.989
14919.0,0.965
14919.2,0.941
14919.4,0.926
14919.6,0.907
14919.8,0.883
14920.0,0.854
14920.2,0.825
14920.4,0.786
14920.6,0.753
14920.8,0.714
14921.0,0.670
14921.2,0.632
14921.4,0.579
14921.6,0.526
14921.8,0.478
14922.0,0.405
14922.2,0.328
14922.4,0.241
14922.6,0.174
14922.8,0.169
14923.0,0.169
14923.2,0.174
14923.4,0.169
14923.6,0.169
14923.8,0.169
14924.0,0.174
14924.2,0.174
14924.4,0.174
14924.6,0.179
14924.8,0.183
14925.0,0.174
14925.2,0.183
14925.4,0.183
14925.6,0.183
14925.8,0.183
14926.0,0.188
14926.2,0.188
14926.4,0.183
14926.6,0.188
14926.8,0.188
14927.0,0.188
14927.2,0.188
14927.4,0.188
14927.6,0.188
14927.8,0.188
14928.0,0.183
14928.2,0.188
14928.4,0.183
14928.6,0.174
14928.8,0.174
14929.0,0.169
14929.2,0.159
14929.4,0.159
14929.6,0.154
14929.8,0.145
14930.0,0.135
14930.2,0.125
14930.4,0.121
14930.6,0.116
14930.8,0.106
14931.0,0.087
14931.2,0.101
14931.4,0.082
14931.6,0.067
14931.8,0.063
14932.0,0.053
14932.2,0.043
14932.4,0.034
14932.6,0.029
14932.8,0.015
14933.0,0.010
14933.2,0.010
14933.4,0.000
14933.6,0.000
14933.8,-0.014
14934.0,-0.019
14934.2,-0.029
14934.4,-0.043
14934.6,-0.067
14934.8,-0.072
14935.0,-0.087
14935.2,-0.101
14935.4,-0.092
14935.6,-0.092
14935.8,-0.096
14936.0,-0.092
14936.2,-0.125
14936.4,-0.121
14936.6,-0.111
14936.8,-0.125
14937.0,-0.125
14937.2,-0.121
14937.4,-0.130
14937.6,-0.140
14937.8,-0.140
14938.0,-0.135
14938.2,-0.140
14938.4,-0.145
14938.6,-0.159
14938.8,-0.164
14939.0,-0.154
14939.2,-0.159
14939.4,-0.169
14939.6,-0.164
14939.8,-0.183
14940.0,-0.193
14940.2,-0.188
14940.4,-0.203
14940.6,-0.203
14940.8,-0.203
14941.0,-0.207
14941.2,-0.212
14941.4,-0.227
14941.6,-0.256
14941.8,-0.256
14942.0,-0.280
14942.2,-0.284
14942.4,-0.284
14942.6,-0.294
14942.8,-0.304
14943.0,-0.309
14943.2,-0.333
14943.4,-0.352
14943.6,-0.342
14943.8,-0.357
14944.0,-0.396
14944.2,-0.386
14944.4,-0.405
14944.6,-0.405
14944.8,-0.410
14945.0,-0.424
14945.2,-0.449
14945.4,-0.468
14945.6,-0.463
14945.8,-0.463
14946.0,-0.487
14946.2,-0.497
14946.4,-0.506
14946.6,-0.526
14946.8,-0.506
14947.0,-0.535
14947.2,-0.506
14947.4,-0.535
14947.6,-0.540
14947.8,-0.535
14948.0,-0.545
14948.2,-0.555
14948.4,-0.569
14948.6,-0.555
14948.8,-0.603
14949.0,-0.593
14949.2,-0.579
14949.4,-0.583
14949.6,-0.598
14949.8,-0.583
14950.0,-0.579
14950.2,-0.569
14950.4,-0.555
14950.6,-0.550
14950.8,-0.555
14951.0,-0.545
14951.2,-0.559
14951.4,-0.526
14951.6,-0.555
14951.8,-0.526
14952.0,-0.511
14952.2,-0.502
14952.4,-0.487
14952.6,-0.482
14952.8,-0.468
14953.0,-0.473
14953.2,-0.463
14953.4,-0.434
14953.6,-0.424
14953.8,-0.396
14954.0,-0.386
14954.2,-0.405
14954.4,-0.386
14954.6,-0.367
14954.8,-0.347
14955.0,-0.347
14955.2,-0.318
14955.4,-0.304
14955.6,-0.309
14955.8,-0.294
14956.0,-0.284
14956.2,-0.265
14956.4,-0.275
14956.6,-0.256
14956.8,-0.251
14957.0,-0.241
14957.2,-0.217
14957.4,-0.231
14957.6,-0.241
14957.8,-0.217
14958.0,-0.207
14958.2,-0.198
14958.4,-0.203
14958.6,-0.188
14958.8,-0.188
14959.0,-0.179
14959.2,-0.188
14959.4,-0.179
14959.6,-0.169
14959.8,-0.169
14960.0,-0.169
14960.2,-0.159
14960.4,-0.159
14960.6,-0.169
14960.8,-0.159
14961.0,-0.150
14961.2,-0.159
14961.4,-0.140
14961.6,-0.140
14961.8,-0.150
14962.0,-0.150
14962.2,-0.135
14962.4,-0.135
14962.6,-0.130
14962.8,-0.140
14963.0,-0.125
14963.2,-0.135
14963.4,-0.121
14963.6,-0.121
14963.8,-0.116
14964.0,-0.116
14964.2,-0.121
14964.4,-0.116
14964.6,-0.096
14964.8,-0.101
14965.0,-0.096
14965.2,-0.096
14965.4,-0.101
14965.6,-0.096
14965.8,-0.096
14966.0,-0.101
14966.2,-0.096
14966.4,-0.087
14966.6,-0.092
14966.8,-0.082
14967.0,-0.072
14967.2,-0.063
14967.4,-0.053
14967.6,-0.034
14967.8,-0.024
14968.0,-0.019
14968.2,-0.019
14968.4,-0.014
14968.6,-0.009
14968.8,-0.009
14969.0,-0.005
14969.2,-0.005
14969.4,0.000
14969.6,0.005
14969.8,0.010
14970.0,0.010
14970.2,0.015
14970.4,0.015
14970.6,0.019
14970.8,0.019
14971.0,0.029
14971.2,0.034
14971.4,0.039
14971.6,0.039
14971.8,0.039
14972.0,0.048
14972.2,0.048
14972.4,0.058
14972.6,0.058
14972.8,0.063
14973.0,0.067
14973.2,0.067
14973.4,0.072
14973.6,0.072
14973.8,0.077
14974.0,0.092
14974.2,0.096
14974.4,0.092
14974.6,0.072
14974.8,0.077
14975.0,0.077
14975.2,0.082
14975.4,0.092
14975.6,0.101
14975.8,0.111
14976.0,0.111
14976.2,0.111
14976.4,0.116
14976.6,0.111
14976.8,0.111
14977.0,0.111
14977.2,0.116
14977.4,0.116
14977.6,0.121
14977.8,0.116
14978.0,0.121
14978.2,0.125
14978.4,0.125
14978.6,0.130
14978.8,0.130
14979.0,0.130
14979.2,0.135
14979.4,0.135
14979.6,0.130
14979.8,0.135
14980.0,0.140
14980.2,0.135
14980.4,0.135
14980.6,0.135
14980.8,0.135
14981.0,0.140
14981.2,0.140
14981.4,0.140
14981.6,0.140
14981.8,0.140
14982.0,0.145
14982.2,0.150
14982.4,0.145
14982.6,0.145
14982.8,0.145
14983.0,0.150
14983.2,0.145
14983.4,0.150
14983.6,0.150
14983.8,0.150
14984.0,0.154
14984.2,0.150
14984.4,0.150
14984.6,0.154
14984.8,0.159
14985.0,0.159
14985.2,0.154
14985.4,0.154
14985.6,0.159
14985.8,0.159
14986.0,0.154
14986.2,0.159
14986.4,0.164
14986.6,0.164
14986.8,0.159
14987.0,0.159
14987.2,0.159
14987.4,0.164
14987.6,0.159
14987.8,0.164
14988.0,0.159
14988.2,0.159
14988.4,0.169
14988.6,0.169
14988.8,0.164
14989.0,0.159
14989.2,0.164
14989.4,0.159
14989.6,0.164
14989.8,0.159
14990.0,0.164
14990.2,0.164
14990.4,0.164
14990.6,0.164
14990.8,0.164
14991.0,0.159
14991.2,0.164
14991.4,0.154
14991.6,0.159
14991.8,0.159
14992.0,0.164
14992.2,0.159
14992.4,0.159
14992.6,0.164
14992.8,0.159
14993.0,0.159
14993.2,0.159
14993.4,0.159
14993.6,0.159
14993.8,0.159
14994.0,0.154
14994.2,0.159
14994.4,0.154
14994.6,0.159
14994.8,0.159
14995.0,0.159
14995.2,0.159
14995.4,0.164
14995.6,0.164
14995.8,0.164
14996.0,0.164
14996.2,0.159
14996.4,0.169
14996.6,0.169
14996.8,0.169
14997.0,0.169
14997.2,0.169
14997.4,0.169
14997.6,0.169
14997.8,0.169
14998.0,0.169
14998.2,0.174
14998.4,0.174
14998.6,0.179
14998.8,0.179
14999.0,0.174
14999.2,0.179
14999.4,0.179
14999.6,0.183
14999.8,0.183
15000.0,0.183
15000.2,0.183
15000.4,0.179
15000.6,0.183
15000.8,0.183
15001.0,0.188
15001.2,0.183
15001.4,0.183
15001.6,0.183
15001.8,0.183
15002.0,0.183
15002.2,0.183
15002.4,0.183
15002.6,0.183
15002.8,0.183
15003.0,0.179
15003.2,0.179
15003.4,0.179
15003.6,0.179
15003.8,0.174
15004.0,0.174
15004.2,0.169
15004.4,0.169
15004.6,0.169
15004.8,0.169
15005.0,0.164
15005.2,0.169
15005.4,0.164
15005.6,0.198
15005.8,0.318
15006.0,0.439
15006.2,0.540
15006.4,0.617
15006.6,0.690
15006.8,0.748
15007.0,0.801
15007.2,0.849
15007.4,0.887
15007.6,0.931
15007.8,0.965
15008.0,1.003
15008.2,1.037
15008.4,1.047
15008.6,1.076
15008.8,1.095
15009.0,1.124
15009.2,1.148
15009.4,1.162
15009.6,1.177
15009.8,1.187
15010.0,1.201
15010.2,1.216
15010.4,1.225
15010.6,1.225
15010.8,1.235
15011.0,1.235
15011.2,1.240
15011.4,1.240
15011.6,1.235
15011.8,1.225
15012.0,1.225
15012.2,1.196
15012.4,1.177
15012.6,1.191
15012.8,1.191
15013.0,1.172
15013.2,1.182
15013.4,1.172
15013.6,1.172
15013.8,1.158
15014.0,1.119
15014.2,1.124
15014.4,1.109
15014.6,1.090
15014.8,1.066
15015.0,1.056
15015.2,1.042
15015.4,1.061
15015.6,1.042
15015.8,0.989
15016.0,0.984
15016.2,0.979
15016.4,0.926
15016.6,0.892
15016.8,0.854
15017.0,0.815
15017.2,0.791
15017.4,0.767
15017.6,0.724
15017.8,0.695
15018.0,0.685
15018.2,0.670
15018.4,0.651
15018.6,0.632
15018.8,0.598
15019.0,0.593
15019.2,0.564
15019.4,0.559
15019.6,0.540
15019.8,0.502
15020.0,0.482
15020.2,0.478
15020.4,0.473
15020.6,0.463
15020.8,0.453
15021.0,0.439
15021.2,0.420
15021.4,0.400
15021.6,0.391
15021.8,0.367
15022.0,0.347
15022.2,0.338
15022.4,0.328
15022.6,0.318
15022.8,0.299
15023.0,0.299
15023.2,0.285
15023.4,0.275
15023.6,0.265
15023.8,0.256
15024.0,0.251
15024.2,0.246
15024.4,0.241
15024.6,0.237
15024.8,0.232
15025.0,0.217
15025.2,0.212
15025.4,0.212
15025.6,0.212
15025.8,0.203
15026.0,0.193
15026.2,0.193
15026.4,0.193
15026.6,0.188
15026.8,0.183
15027.0,0.174
15027.2,0.169
15027.4,0.169
15027.6,0.159
15027.8,0.154
15028.0,0.159
15028.2,0.150
15028.4,0.150
15028.6,0.135
15028.8,0.130
15029.0,0.125
15029.2,0.116
15029.4,0.111
15029.6,0.101
15029.8,0.096
15030.0,0.092
15030.2,0.087
15030.4,0.082
15030.6,0.077
15030.8,0.072
15031.0,0.063
15031.2,0.067
15031.4,0.063
15031.6,0.063
15031.8,0.063
15032.0,0.077
15032.2,0.082
15032.4,0.077
15032.6,0.087
15032.8,0.096
15033.0,0.096
15033.2,0.111
15033.4,0.111
15033.6,0.116
15033.8,0.116
15034.0,0.121
15034.2,0.121
15034.4,0.135
15034.6,0.130
15034.8,0.130
15035.0,0.145
15035.2,0.140
15035.4,0.145
15035.6,0.154
15035.8,0.150
15036.0,0.150
15036.2,0.164
15036.4,0.159
15036.6,0.174
15036.8,0.174
15037.0,0.174
15037.2,0.169
15037.4,0.179
15037.6,0.188
15037.8,0.188
15038.0,0.183
15038.2,0.188
15038.4,0.193
15038.6,0.193
15038.8,0.193
15039.0,0.198
15039.2,0.193
15039.4,0.198
15039.6,0.203
15039.8,0.203
15040.0,0.208
15040.2,0.212
15040.4,0.212
15040.6,0.212
15040.8,0.212
15041.0,0.222
15041.2,0.217
15041.4,0.227
15041.6,0.232
15041.8,0.232
15042.0,0.237
15042.2,0.241
15042.4,0.246
15042.6,0.251
15042.8,0.261
15043.0,0.256
15043.2,0.265
15043.4,0.270
15043.6,0.280
15043.8,0.280
15044.0,0.289
15044.2,0.299
15044.4,0.309
15044.6,0.313
15044.8,0.323
15045.0,0.338
15045.2,0.347
15045.4,0.362
15045.6,0.386
15045.8,0.400
15046.0,0.415
15046.2,0.415
15046.4,0.424
15046.6,0.439
15046.8,0.458
15047.0,0.473
15047.2,0.478
15047.4,0.497
